_id,ltable_Id,rtable_Id,ltable_Title,ltable_Category,ltable_Duration,ltable_Rating,ltable_Rating_Count,ltable_Director,rtable_Title,rtable_Category,rtable_Duration,rtable_Rating,rtable_Rating_Count,rtable_Director
156,287,3462,Mission: Impossible - Ghost Protocol,"Action,Adventure,Mystery",133,74.0,369554.0,Brad Bird,Mission: Impossible Ghost Protocol,"Action,Adventure,Mystery",132.0,78.0,471854,"Brad Bird,"
157,289,3193,Star Trek,"Action,Adventure,Sci-Fi",127,80.0,511269.0,J.J. Abrams,Star Trek,"Action,Adventure,Drama,Science Fiction,Fantasy",127.0,82.0,745587,"J.J. Abrams,"
158,289,8073,Star Trek,"Action,Adventure,Sci-Fi",127,80.0,511269.0,J.J. Abrams,Star Trek 4,,,,145,
159,290,4144,Star Trek Into Darkness,"Action,Adventure,Sci-Fi",132,78.0,402384.0,J.J. Abrams,Star Trek Into Darkness,"Science Fiction,Fantasy",131.0,84.0,311095,"J.J. Abrams,"
160,291,806,Batman v Superman: Dawn of Justice,"Action,Adventure,Sci-Fi",151,68.0,409981.0,Zack Snyder,Batman v Superman: Dawn of Justice,"Action,Adventure,Science Fiction,Fantasy",151.0,72.0,224885,"Zack Snyder,"
161,293,57,Jason Bourne,"Action,Mystery",123,69.0,82139.0,Paul Greengrass,Jason Bourne,"Action,Adventure,Drama",123.0,68.0,52696,"Paul Greengrass,"
162,294,855,Captain America: Civil War,"Action,Adventure,Sci-Fi",147,80.0,333219.0,"Anthony Russo,Joe Russo",Captain America: Civil War,"Action,Adventure,Science Fiction,Fantasy",146.0,86.0,169426,"Anthony Russo,Joe Russo,"
163,295,2648,Ghostbusters II,"Action,Comedy,Fantasy",108,65.0,142714.0,Ivan Reitman,Ghostbusters 2,"Comedy,Science Fiction,Fantasy",102.0,64.0,405977,"Ivan Reitman,"
164,296,940,Teenage Mutant Ninja Turtles: Out of the Shadows,"Action,Adventure,Comedy",112,61.0,42496.0,Dave Green,Teenage Mutant Ninja Turtles: Out of the Shadows,"Action,Adventure,Comedy,Science Fiction,Fantasy",97.0,64.0,52618,"Dave Green,"
165,297,178,X-Men: Apocalypse,"Action,Adventure,Sci-Fi",144,72.0,201887.0,Bryan Singer,X-Men: Apocalypse,"Action,Adventure,Science Fiction,Fantasy",136.0,74.0,124256,"Bryan Singer,"
166,298,58,Suicide Squad,"Action,Adventure,Fantasy",123,66.0,238568.0,David Ayer,Suicide Squad,"Action,Adventure",123.0,72.0,131065,"David Ayer,"
167,299,206,Mike and Dave Need Wedding Dates,"Adventure,Comedy,Romance",98,61.0,26089.0,Jake Szymanski,Mike and Dave Need Wedding Dates,Comedy,98.0,68.0,26132,"Jake Szymanski,"
168,300,177,Independence Day: Resurgence,"Action,Adventure,Sci-Fi",120,54.0,85784.0,Roland Emmerich,Independence Day: Resurgence,"Action,Adventure,Drama,Science Fiction,Fantasy",119.0,54.0,73159,"Roland Emmerich,"
169,301,179,The Legend of Tarzan,"Action,Adventure,Drama",110,64.0,74633.0,David Yates,The Legend of Tarzan,"Action,Adventure",109.0,70.0,55923,"David Yates (II),"
170,301,7555,The Legend of Tarzan,"Action,Adventure,Drama",110,64.0,74633.0,David Yates,The Legend of Zorro,"Action,Adventure,Drama",129.0,64.0,454937,"Martin Campbell,"
171,302,181,Central Intelligence,"Action,Comedy,Crime",107,64.0,60887.0,Rawson Marshall Thurber,Central Intelligence,"Action,Adventure,Comedy",114.0,72.0,51179,"Rawson Marshall Thurber,"
172,303,176,Ghostbusters,"Action,Adventure,Comedy",105,78.0,276398.0,Ivan Reitman,Ghostbusters,"Action,Adventure,Comedy,Science Fiction,Fantasy",105.0,62.0,112895,"Paul Feig,"
173,303,2648,Ghostbusters,"Action,Adventure,Comedy",105,78.0,276398.0,Ivan Reitman,Ghostbusters 2,"Comedy,Science Fiction,Fantasy",102.0,64.0,405977,"Ivan Reitman,"
174,304,2297,Taxi Driver,"Crime,Drama",113,83.0,516587.0,Martin Scorsese,Taxi Driver,"Drama,Mystery",112.0,82.0,257197,"Martin Scorsese,"
175,305,13770,The Maiden Heist,"Comedy,Crime",90,61.0,12883.0,Peter Hewitt,The Maiden Heist,Comedy,90.0,56.0,76693,"Peter Hewitt,"
176,306,65,Nocturnal Animals,"Drama,Mystery",117,80.0,898.0,Tom Ford,Nocturnal Animals,"Drama,Mystery",115.0,78.0,10494,"Tom Ford (VIII) ,"
177,307,1131,Masterminds,"Action,Comedy,Crime",95,58.0,2322.0,Jared Hess,Masterminds,Comedy,90.0,60.0,24765,"Jared Hess,"
178,308,105,Bleed for This,"Biography,Drama,Sport",116,66.0,289.0,Ben Younger,Bleed For This,"Drama,Sports,Fitness",116.0,74.0,6385,"Ben Younger,"
179,309,16,La La Land,"Comedy,Drama,Musical",128,87.0,1164.0,Damien Chazelle,La La Land,"Comedy,Drama,Musical,Performing Arts",128.0,,10739,"Damien Chazelle,"
180,310,15,Hacksaw Ridge,"Biography,Drama,Romance",131,88.0,1222.0,Mel Gibson,Hacksaw Ridge,"Action,Adventure,Drama",139.0,90.0,25713,"Mel Gibson,"
181,312,2203,The Lost City of Z,"Action,Adventure,Biography",140,82.0,48.0,James Gray,The Lost City of Z,"Action,Adventure",140.0,,133,"James Gray,"
182,313,7,Arrival,"Drama,Mystery,Sci-Fi",116,85.0,1462.0,Denis Villeneuve,Arrival,"Drama,Mystery,Science Fiction,Fantasy",116.0,82.0,41703,"Denis Villeneuve,"
183,316,1467,The Monster,Horror,91,72.0,80.0,Bryan Bertino,The Monster,"Drama,Horror",,60.0,1853,"Bryan Bertino,"
184,318,2,Jackie,"Biography,Drama",100,81.0,480.0,Pablo Larran,Jackie,Drama,95.0,,5341,"Pablo Larran,"
185,318,1862,Jackie,"Biography,Drama",100,81.0,480.0,Pablo Larran,Jackie,"Comedy,Drama",100.0,70.0,55,"Antoinette Beumer,"
186,319,859,Blair Witch,"Horror,Mystery",89,54.0,10143.0,Adam Wingard,Blair Witch,Horror,89.0,54.0,10335,"Adam Wingard,"
187,320,1475,Max Steel,"Action,Adventure,Sci-Fi",92,51.0,668.0,Stewart Hendler,Max Steel,"Action,Adventure,Comedy,Science Fiction,Fantasy",100.0,62.0,4731,"Stewart Hendler,"
188,321,1473,Split,"Horror,Mystery",116,81.0,131.0,M. Night Shyamalan,Split,Mystery,116.0,,4192,"M. Night Shyamalan,"
189,322,3829,The Rocky Horror Picture Show: Let's Do the Time Warp Again,"Comedy,Horror,Musical",0,50.0,1125.0,Kenny Ortega,The Rocky Horror Picture Show: Let's Do the Time Warp Again,"Comedy,Horror,Musical,Performing Arts,Television",120.0,42.0,298,"Kenny Ortega,"
190,323,6915,Groundhog Day,"Comedy,Fantasy,Romance",101,81.0,444750.0,Harold Ramis,Groundhog Day,"Comedy,Science Fiction,Fantasy,Special Interest,Romance",102.0,68.0,414707,"Harold Ramis,"
191,324,11023,Stand Up Guys,"Comedy,Crime,Mystery",95,65.0,45590.0,Fisher Stevens,Stand Up Guys,"Comedy,Drama",94.0,64.0,18254,"Fisher Stevens,"
192,327,13769,Life's a Beach,Comedy,88,39.0,203.0,Tony Vitale,Life's a Beach,Comedy,100.0,52.0,51,"Tony Vitale,"
193,333,17585,Doctor Strange,"Animation,Action,Fantasy",76,68.0,5588.0,"Patrick Archibald,Jay Oliva",Doctor Strange,"Action,Adventure,Animation,Kids,Family,Science Fiction,Fantasy",76.0,70.0,5027,"Jay Oliva,Frank Paur,Patrick Archibald,"
194,334,4568,Black Christmas,"Horror,Mystery",98,72.0,21925.0,Bob Clark,Black Christmas,"Horror,Mystery",93.0,72.0,22709,"Bob Clark,"
195,334,11217,Black Christmas,"Horror,Mystery",98,72.0,21925.0,Bob Clark,Black Christmas,"Horror,Mystery",84.0,58.0,137793,"Glen Morgan,"
196,336,8876,The Blair Witch Project (1999),Comedy,0,68.0,17.0,,The Blair Witch Project,Horror,84.0,52.0,400651,"Eduardo Snchez,Daniel Myrick,"
197,337,8876,The Blair Witch Project,Horror,81,64.0,192409.0,"Daniel Myrick,Eduardo Snchez",The Blair Witch Project,Horror,84.0,52.0,400651,"Eduardo Snchez,Daniel Myrick,"
198,338,1330,Planetarium,"Drama,Fantasy,Mystery",105,50.0,114.0,Rebecca Zlotowski,Planetarium,Drama,105.0,48.0,87,"Rebecca Zlotowski,"
199,339,17289,Book of Shadows: Blair Witch 2,"Adventure,Fantasy,Horror",90,40.0,29977.0,Joe Berlinger,Book of Shadows - Blair Witch 2,Horror,90.0,42.0,58057,"Joe Berlinger,"
200,342,1475,Max Steel,"Comedy,Television",30,,,,Max Steel,"Action,Adventure,Comedy,Science Fiction,Fantasy",100.0,62.0,4731,"Stewart Hendler,"
201,342,3844,Max Steel,"Comedy,Television",30,,,,Real Steel,"Action,Adventure,Drama,Science Fiction,Fantasy",126.0,78.0,210979,"Shawn Levy,"
202,344,10329,The Rocky Horror Picture Show,"Comedy,Musical",100,74.0,104439.0,Jim Sharman,The Rocky Horror Picture Show,"Classics,Comedy,Cult Movies,Horror,Musical,Performing Arts,Science Fiction,Fantasy",100.0,72.0,365433,"Jim Sharman,"
203,345,6975,Antibirth,Horror,94,47.0,766.0,Danny Perez,Antibirth,Horror,90.0,68.0,282,"Danny Perez,"
204,347,1573,The Exorcist,"Horror,Mystery",60,83.0,4454.0,Jeremy Slater,Shark Exorcist,Horror,80.0,32.0,12,
205,358,2419,The Incredible Hulk,"Action,Animation,Adventure",24,70.0,1021.0,,The Incredible Hulk,"Action,Adventure,Science Fiction,Fantasy",112.0,72.0,735716,"Louis Leterrier,"
206,360,2766,Spider-Man,"Animation,Adventure,Fantasy",30,71.0,513.0,,Spider-Man 3,"Action,Adventure,Mystery,Science Fiction,Fantasy",139.0,66.0,2263238,"Sam Raimi,"
207,360,2775,Spider-Man,"Animation,Adventure,Fantasy",30,71.0,513.0,,Spider-Man 2,"Action,Adventure,Science Fiction,Fantasy",127.0,70.0,1149520,"Sam Raimi,"
208,360,2787,Spider-Man,"Animation,Adventure,Fantasy",30,71.0,513.0,,Spider-Man,"Action,Adventure,Mystery,Science Fiction,Fantasy",121.0,66.0,34294828,"Sam Raimi,"
209,361,8259,Hulk,"Animation,Action,Sci-Fi",0,65.0,549.0,"Jack Kirby,Stan Lee",Hulk,"Action,Adventure,Science Fiction,Fantasy",138.0,50.0,428316,"Ang Lee,"
210,362,4377,The Amazing Spider-Man,"Action,Adventure,Crime",60,64.0,1178.0,,The Amazing Spider-Man 2,"Action,Adventure,Drama,Science Fiction,Fantasy",142.0,72.0,220340,"Marc Webb,"
211,362,6049,The Amazing Spider-Man,"Action,Adventure,Crime",60,64.0,1178.0,,The Amazing Spider-Man,"Action,Adventure,Science Fiction,Fantasy",136.0,78.0,813205,"Marc Webb,"
212,363,102,Billy Lynn's Long Halftime Walk,"Drama,War",110,67.0,129.0,Ang Lee,Billy Lynn's Long Halftime Walk,Drama,110.0,68.0,5135,"Ang Lee,"
213,365,92,20th Century Women,"Comedy,Drama",118,76.0,48.0,Mike Mills,20th Century Women,,118.0,,527,"Mike Mills,"
214,378,14,The Edge of Seventeen,"Comedy,Drama",102,81.0,182.0,Kelly Fremon Craig,The Edge of Seventeen,"Comedy,Drama",98.0,82.0,13319,"Kelly Fremon Craig,"
215,379,1861,Brimstone,"Mystery,Western",148,68.0,192.0,Martin Koolhoven,Brimstone,"Art House,International,Mystery,Western",148.0,70.0,43,"Martin Koolhoven,"
216,382,11606,Prime,"Comedy,Drama,Romance",105,62.0,35258.0,Ben Younger,Prime,"Comedy,Drama",105.0,62.0,91736,"Ben Younger,"
217,383,3153,Wakefield,Drama,106,75.0,85.0,Robin Swicord,Wakefield,Drama,106.0,80.0,45,"Robin Swicord,"
218,384,1203,The Bleeder,"Drama,Sport",101,70.0,70.0,Philippe Falardeau,The Bleeder,Drama,101.0,,45,"Philippe Falardeau,"
219,387,2918,Last Vegas,"Comedy,Romance",105,66.0,108135.0,Jon Turteltaub,Last Vegas,Comedy,105.0,70.0,53822,"Jon Turteltaub,"
220,388,10455,Around the Bend,"Comedy,Drama",85,65.0,3824.0,Jordan Roberts,Around the Bend,"Comedy,Drama",83.0,68.0,4742,"Jordon Roberts,Jordan Roberts,"
221,389,8537,Heist,"Action,Crime,Mystery",93,61.0,17344.0,Scott Mann,Heist,"Action,Adventure",90.0,62.0,1816,"Scott Mann,"
222,390,6937,High Crimes,"Crime,Drama,Mystery",115,63.0,30411.0,Carl Franklin,High Crimes,"Drama,Mystery",115.0,62.0,38763,"Carl Franklin,"
223,391,7946,The Magic of Belle Isle,"Comedy,Drama",109,70.0,13101.0,Rob Reiner,The Magic of Belle Isle,"Comedy,Drama",109.0,70.0,3789,"Rob Reiner,"
224,392,7876,10 Items or Less,"Comedy,Drama",82,67.0,12850.0,Brad Silberling,10 Items or Less,"Comedy,Drama",81.0,64.0,23857,"Brad Silberling,"
225,395,15426,The Contract,"Action,Crime,Drama",96,57.0,20519.0,Bruce Beresford,The Contract,"Drama,Mystery",96.0,56.0,18908,"Bruce Beresford,"
226,397,2362,The Godfather: Part II,"Crime,Drama",202,90.0,804922.0,Francis Ford Coppola,"The Godfather, Part III","Action,Adventure,Drama",170.0,74.0,304661,"Francis Ford Coppola,"
227,397,2382,The Godfather: Part II,"Crime,Drama",202,90.0,804922.0,Francis Ford Coppola,"The Godfather, Part II","Drama,Mystery",200.0,86.0,408848,"Francis Ford Coppola,"
228,398,42,Pulp Fiction,"Crime,Drama",154,89.0,1346366.0,Quentin Tarantino,Pulp Fiction,Drama,154.0,84.0,1122484,"Quentin Tarantino,"
229,399,6319,Full Metal Jacket,"Drama,War",116,83.0,493977.0,Stanley Kubrick,Full Metal Jacket,"Action,Adventure,Drama",116.0,82.0,322637,"Stanley Kubrick,"
230,400,8717,Apocalypse Now,"Drama,War",153,85.0,457266.0,Francis Ford Coppola,Apocalypse Now,"Action,Adventure,Drama",153.0,82.0,283610,"Francis Ford Coppola,"
231,400,9736,Apocalypse Now,"Drama,War",153,85.0,457266.0,Francis Ford Coppola,Apocalypse Now Redux,Drama,195.0,86.0,3427,"Francis Ford Coppola,"
232,401,7987,Casino,"Biography,Crime,Drama",178,82.0,339327.0,Martin Scorsese,Casino,Drama,182.0,78.0,283757,"Martin Scorsese,"
233,402,8870,The Shining,"Drama,Horror",146,84.0,621613.0,Stanley Kubrick,The Shining,"Drama,Horror,Mystery,Special Interest",145.0,80.0,477734,"Stanley Kubrick,"
234,403,8598,Raging Bull,"Biography,Drama,Sport",129,83.0,238713.0,Martin Scorsese,Raging Bull,Drama,128.0,82.0,130099,"Martin Scorsese,"
235,404,8808,One Flew Over the Cuckoo's Nest,Drama,133,87.0,690500.0,Milos Forman,One Flew Over the Cuckoo's Nest,"Classics,Comedy,Drama",134.0,84.0,277660,"Milos Forman,"
236,405,5301,Goodfellas,"Biography,Crime,Drama",146,87.0,741111.0,Martin Scorsese,GoodFellas,Drama,146.0,86.0,426334,"Martin Scorsese,"
237,406,10065,Reservoir Dogs,"Crime,Drama,Mystery",99,84.0,676051.0,Quentin Tarantino,Reservoir Dogs,"Action,Adventure,Drama,Mystery",98.0,82.0,443713,"Quentin Tarantino,"
238,407,17384,A Clockwork Orange,"Crime,Drama,Sci-Fi",136,83.0,568028.0,Stanley Kubrick,A Clockwork Orange,"Classics,Drama,Mystery,Science Fiction,Fantasy",137.0,80.0,434721,"Stanley Kubrick,"
239,408,8231,Scarface,"Crime,Drama",170,83.0,546573.0,Brian De Palma,Scarface,"Action,Adventure,Drama,Mystery",170.0,82.0,486699,"Brian DePalma,"
240,409,6122,Pitch Black,"Horror,Sci-Fi",109,71.0,195618.0,David Twohy,Pitch Black,"Horror,Science Fiction,Fantasy",108.0,70.0,278162,"David Twohy,"
241,410,854,The Nice Guys,"Action,Comedy,Crime",116,74.0,109280.0,Shane Black,The Nice Guys,Drama,116.0,76.0,51096,"Shane Black,"
242,411,3375,Independence Day,"Action,Adventure,Sci-Fi",145,69.0,436246.0,Roland Emmerich,Independence Day,"Action,Adventure,Mystery,Science Fiction,Fantasy",145.0,70.0,976431,"Roland Emmerich,"
243,412,2836,Tarzan,"Action,Adventure,Drama",60,68.0,612.0,"Eric Kripke,Michael Colleary,Mike Werb",Tarzan 2,"Kids,Family",,68.0,83,"Brian Smith,"
244,415,1463,How to Be Single,"Comedy,Romance",110,61.0,45524.0,Christian Ditter,How To Be Single,"Comedy,Romance",110.0,64.0,27097,"Christian Ditter,"
245,416,894,Dirty Grandpa,Comedy,102,60.0,57454.0,Dan Mazer,Dirty Grandpa,Comedy,102.0,62.0,29172,"Dan Mazer,"
246,418,178,X-Men: Apocalypse,,17,,,Mathew Buck,X-Men: Apocalypse,"Action,Adventure,Science Fiction,Fantasy",136.0,74.0,124256,"Bryan Singer,"
247,418,13925,X-Men: Apocalypse,,17,,,Mathew Buck,10.5: Apocalypse,"Action,Adventure,Drama,Mystery,Television",140.0,60.0,12908,"John Lafia,"
248,419,3805,X-Men,"Action,Adventure,Sci-Fi",104,74.0,459596.0,Bryan Singer,X-Men,"Action,Adventure,Science Fiction,Fantasy",104.0,74.0,1065554,"Bryan Singer,"
249,420,1176,Justice League Dark,"Animation,Action,Fantasy",0,,,Jay Oliva,Justice League: War,"Action,Adventure,Animation",72.0,80.0,3934,"Jay Oliva,"
250,421,828,X-Men: First Class,"Action,Adventure,Sci-Fi",132,78.0,525853.0,Matthew Vaughn,X-Men: First Class,"Action,Adventure,Drama,Science Fiction,Fantasy",132.0,80.0,182217,"Matthew Vaughn,"
251,422,3359,Teenage Mutant Ninja Turtles,"Action,Adventure,Comedy",101,59.0,171632.0,Jonathan Liebesman,Teenage Mutant Ninja Turtles,"Action,Adventure,Science Fiction,Fantasy",101.0,66.0,131510,"Jonathan Liebesman,"
252,424,2972,Superman II,"Action,Adventure,Sci-Fi",127,68.0,77529.0,"Richard Lester,Richard Donner",Superman II,"Action,Adventure,Science Fiction,Fantasy",127.0,64.0,239281,"Richard Lester,Richard Donner,"
253,424,8746,Superman II,"Action,Adventure,Sci-Fi",127,68.0,77529.0,"Richard Lester,Richard Donner",Superman,"Action,Adventure,Drama",142.0,70.0,284902,"Richard Donner,"
254,424,9789,Superman II,"Action,Adventure,Sci-Fi",127,68.0,77529.0,"Richard Lester,Richard Donner",Superman III,"Action,Adventure,Kids,Family,Science Fiction,Fantasy",125.0,54.0,166837,"Richard Lester,"
255,425,2972,Superman,"Action,Adventure,Drama",143,73.0,128060.0,Richard Donner,Superman II,"Action,Adventure,Science Fiction,Fantasy",127.0,64.0,239281,"Richard Lester,Richard Donner,"
256,425,8746,Superman,"Action,Adventure,Drama",143,73.0,128060.0,Richard Donner,Superman,"Action,Adventure,Drama",142.0,70.0,284902,"Richard Donner,"
257,426,10068,Batman Returns,Action,126,70.0,218341.0,Tim Burton,Batman Returns,"Action,Adventure,Science Fiction,Fantasy",126.0,66.0,639452,"Tim Burton,"
258,427,5034,Beetlejuice,"Comedy,Fantasy",92,75.0,192844.0,Tim Burton,Beetlejuice,"Comedy,Horror,Science Fiction,Fantasy",93.0,70.0,915502,"Tim Burton,"
259,428,748,Batman,"Action,Adventure",126,76.0,272785.0,Tim Burton,Batman,"Action,Adventure",126.0,70.0,908960,"Tim Burton,"
260,429,10047,Gremlins 2: The New Batch,"Comedy,Fantasy,Horror",106,63.0,69801.0,Joe Dante,Gremlins 2: The New Batch,"Comedy,Horror,Science Fiction,Fantasy",107.0,60.0,267817,"Joe Dante,"
261,430,8890,Gremlins,"Comedy,Fantasy,Horror",106,72.0,144879.0,Joe Dante,Gremlins,"Comedy,Horror,Science Fiction,Fantasy",120.0,68.0,450327,"Joe Dante,"
262,431,7772,Star Trek II: The Wrath of Khan,"Action,Adventure,Sci-Fi",113,77.0,92790.0,Nicholas Meyer,Star Trek II: The Wrath of Khan,"Action,Adventure,Science Fiction,Fantasy",113.0,76.0,84737,"Nicholas Meyer,"
263,435,303,Daredevil,Comedy,0,74.0,39.0,,Daredevil,"Action,Adventure,Science Fiction,Fantasy",103.0,56.0,467865,"Mark Steven Johnson,"
264,436,12041,Hollywoodland,"Biography,Crime,Drama",126,65.0,29371.0,Allen Coulter,Hollywoodland,"Drama,Mystery",126.0,60.0,77641,"Allen Coulter,"
265,437,1340,Thor: The Dark World,"Action,Adventure,Fantasy",112,71.0,421209.0,Alan Taylor,Thor: The Dark World,"Action,Adventure,Science Fiction,Fantasy",112.0,78.0,306221,"Alan Taylor,"
266,438,8072,Wonder Woman,"Action,Adventure,Fantasy",0,,,Patty Jenkins,Wonder Woman,"Action,Adventure,Science Fiction,Fantasy",,,5555,"Patty Jenkins,"
267,440,1344,Thor,"Action,Adventure,Fantasy",115,70.0,544609.0,Kenneth Branagh,Thor,"Action,Adventure,Drama,Science Fiction,Fantasy",115.0,76.0,242868,"Kenneth Branagh,"
268,441,546,Pacific Rim,"Action,Adventure,Sci-Fi",131,70.0,385969.0,Guillermo del Toro,Pacific Rim,"Action,Adventure,Horror,Science Fiction,Fantasy",132.0,78.0,192003,"Guillermo del Toro,"
269,442,3885,Iron Man 3,"Action,Adventure,Sci-Fi",130,72.0,565446.0,Shane Black,Iron Man 3,"Action,Adventure,Science Fiction,Fantasy",109.0,80.0,480482,"Shane Black,"
270,443,1240,Man of Steel,"Action,Adventure,Fantasy",143,71.0,558093.0,Zack Snyder,Man of Steel,"Action,Adventure,Science Fiction,Fantasy",143.0,78.0,443383,"Zack Snyder,"
271,444,9227,District 9,"Action,Sci-Fi,Mystery",112,80.0,537939.0,Neill Blomkamp,District 9,"Action,Adventure,Art House,International,Drama,Science Fiction,Fantasy",112.0,70.0,1176962,"Neill Blomkamp,"
272,447,994,The Huntsman: Winter's War,"Action,Adventure,Drama",114,61.0,50686.0,Cedric Nicolas-Troyan,The Huntsman: Winter's War,"Action,Adventure,Drama,Science Fiction,Fantasy",121.0,64.0,44203,"Cedric Nicolas-Troyan,"
273,448,867,The Revenant,"Adventure,Drama,Mystery",156,81.0,436173.0,Alejandro G. Irritu,The Revenant,"Action,Adventure,Drama",156.0,82.0,101840,"Alejandro Gonzlez Irritu,"
274,451,4189,The Lucky One,News,30,,,,The Lucky Ones,"Comedy,Drama",112.0,66.0,11756,"Neil Burger,"
275,451,15317,The Lucky One,News,30,,,,The Lucky One,Drama,101.0,74.0,193570,"Scott Hicks,"
276,465,9786,Trading Places,Comedy,116,75.0,104136.0,John Landis,Trading Places,Comedy,118.0,70.0,86984,"John Landis,"
277,466,11988,Spies Like Us,"Adventure,Comedy",102,64.0,35123.0,John Landis,Spies Like Us,"Action,Adventure,Comedy,Mystery",103.0,62.0,33649,"John Landis,"
278,468,10025,Scrooged,"Comedy,Drama,Fantasy",101,70.0,62016.0,Richard Donner,Scrooged,"Comedy,Science Fiction,Fantasy",100.0,66.0,76962,"Richard Donner,"
279,469,12522,Three Amigos!,"Comedy,Western",104,64.0,54183.0,John Landis,Three Amigos!,"Comedy,Western",115.0,62.0,180875,"John Landis,"
280,470,18154,Fletch,"Comedy,Crime,Mystery",98,69.0,38023.0,Michael Ritchie,Fletch,Comedy,98.0,66.0,44958,"Michael Ritchie,"
281,471,9667,Caddyshack,"Comedy,Sport",98,74.0,82654.0,Harold Ramis,Caddyshack,"Comedy,Special Interest",98.0,72.0,203045,"Harold Ramis,"
282,474,4564,The Entity,"Biography,Drama,Horror",125,66.0,11273.0,Sidney J. Furie,The Entity,"Art House,International,Drama,Horror,Mystery,Science Fiction,Fantasy",125.0,68.0,10071,"Sidney J. Furie,"
283,476,7575,Supergirl,"Action,Adventure,Fantasy",105,43.0,14495.0,Jeannot Szwarc,Supergirl,"Action,Adventure,Science Fiction,Fantasy",89.0,46.0,49117,"Jeannot Szwarc,"
284,478,9239,I Am Divine,Documentary,90,77.0,1667.0,Jeffrey Schwarz,I Am Divine,"Documentary,Special Interest",90.0,80.0,2933,"Jeffrey Schwarz,"
285,480,2477,Armed and Dangerous,"Action,Comedy,Crime",88,55.0,8578.0,Mark L. Lester,Armed and Dangerous,Comedy,88.0,58.0,9305,"Mark L. Lester,"
286,481,4048,Urban Legends: Final Cut,"Horror,Mystery,Romance",97,41.0,13188.0,John Ottman,Urban Legends: Final Cut,Horror,99.0,50.0,49489,"John Ottman,"
287,493,16093,Six Ways to Sunday,"Comedy,Crime,Drama",97,64.0,1229.0,Adam Bernstein,Six Ways to Sunday,"Action,Adventure,Comedy",97.0,68.0,1463,"Adam Bernstein,"
288,494,2430,National Lampoon's Vacation,"Adventure,Comedy",98,74.0,72173.0,Harold Ramis,National Lampoon's Vacation,Comedy,98.0,70.0,112959,"Harold Ramis,"
289,496,16069,Hello Herman,Drama,90,58.0,1103.0,Michelle Danner,Hello Herman,Drama,90.0,80.0,394,"Michelle Danner,"
290,498,10693,Beat,Drama,93,56.0,1251.0,Gary Walkow,Beat,Drama,89.0,62.0,1133,"Gary Walkow,"
291,499,16088,Luster,"Comedy,Drama",92,55.0,1026.0,Everett Lewis,Luster,"Comedy,Drama,Adult",90.0,58.0,936,"Everett Lewis,"
292,500,13646,Just Visiting,"Comedy,Fantasy,Sci-Fi",88,58.0,15317.0,Jean-Marie Poir,Just Visiting,Comedy,87.0,58.0,9454,"Jean-Marie Poir,Jean-Marie Gaubert,"
