Id,Title,Category,Duration,Rating,Rating_Count,Director
325,The Marconi Bros. (The Wedding Bros.),"Comedy,Drama",82,40,134,"Marco Rizzi,Michael Canzoniero,Marco Ricci,"
326,Balls of Fury,"Action,Adventure,Comedy",90,54,323941,"Robert Ben Garant,"
327,School for Scoundrels,Comedy,101,64,107696,"Todd Phillips,"
328,Trainwreck,Comedy,129,70,68184,"Judd Apatow,"
329,The Perks of Being a Wallflower,Drama,103,84,136992,"Stephen Chbosky,"
330,The Stanford Prison Experiment,Drama,120,74,12807,"Kyle Patrick Alvarez,"
331,City Island,Comedy,100,72,29849,"Raymond De Felitta,"
332,The Flash,"Action,Adventure,Drama,Science Fiction,Fantasy",,,8470,
333,Madame Bovary,"Art House,International,Drama",118,52,2860,"Sophie Barthes,"
334,Another Happy Day,"Comedy,Drama",115,62,1255,"Sam Levinson,"
335,Beware the Gonzo,Comedy,94,66,451,"Bryan Goluboff,"
336,Every Day,"Comedy,Drama",90,56,4893,"Richard Levine,"
337,We Need to Talk About Kevin,"Drama,Mystery",112,76,34266,"Lynne Ramsay,"
338,Afterschool,Drama,106,62,1541,"Antonio Campos,"
339,Longford,"Drama,Television",88,76,1153,"Tom Hooper,"
340,Puffball,"Drama,Mystery,Science Fiction,Fantasy",120,40,377,"Nicolas Roeg,"
341,The Unloved,"Art House,International,Drama",106,70,540,"Samantha Morton,"
342,Cider with Rosie,"Art House,International,Drama,Television",90,,6,"Philippa Lowthorpe,"
343,Lassie,"Action,Adventure,Kids,Family",100,60,48139,"Charles Sturridge,"
344,The Harvest,"Horror,Mystery",104,62,517,"John McNaughton,"
345,Decoding Annie Parker,Drama,100,66,530,"Steven Bernstein,"
346,Cosmopolis,"Drama,Science Fiction,Fantasy",108,50,37548,"David Cronenberg,"
347,John Carter,"Action,Adventure,Horror,Kids,Family,Science Fiction,Fantasy",118,70,113910,"Andrew Stanton,Mark Atkins,"
348,The Messenger,"Drama,Romance",113,72,21396,"Oren Moverman,"
349,"Synecdoche, New York",Drama,124,72,56530,"Charlie Kaufman,"
350,Expired,"Comedy,Drama,Romance",104,60,616,"Cecilia Miniucchi,"
351,Control,"Drama,Musical,Performing Arts",122,82,48233,"Anton Corbijn,"
352,Mister Lonely,"Art House,International,Comedy,Drama,Special Interest",112,68,4271,"Harmony Korine,"
353,The Daisy Chain,"Art House,International,Drama,Horror,Mystery",87,48,200,"Aisling Walsh,"
354,The Libertine,Drama,114,64,70853,"Laurence Dunmore,"
355,Max and Ruby - Afternoons with Max and Ruby,"Kids,Family,Television",98,,21,"Jamie Whitney,"
356,Free Jimmy (Slipp Jimmy fri),"Animation,Comedy,Drama",86,64,6182,"Christopher Nielsen,"
357,Honra e Liberdade,Drama,113,64,2772,"Vincent Ward,"
358,Code 46,"Drama,Science Fiction,Fantasy,Romance",85,66,8597,"Michael Winterbottom,"
359,Enduring Love,"Drama,Mystery",101,66,8541,"Roger Michell,"
360,In America,"Comedy,Drama",103,76,34628,"Jim Sheridan,"
361,Ruby (Blood Ruby),"Drama,Horror,Kids,Family",,56,188,"Curtis Harrington,Jamie Whitney,"
362,Voyage de Morvern Callar,Drama,97,72,5753,"Lynne Ramsay,"
363,Pandaemonium,Drama,124,74,660,"Julian Temple,Julien Temple,"
364,The Last Yellow,Comedy,89,,45,"Julian Farino,"
365,Sweet and Lowdown,"Art House,International,Comedy,Drama,Musical,Performing Arts",95,72,13866,"Woody Allen,"
366,Jesus' Son,Drama,107,76,6858,"Alison Maclean,"
367,Dreaming of Joseph Lees,"Drama,Romance",92,68,133,"Eric Styles,"
368,Under the Skin,"Art House,International,Documentary,Drama",81,66,841,"Carine Adler,"
369,Jane Eyre,"Drama,Television,Romance",108,70,1900,"Robert Young,"
370,Henry Fielding's Tom Jones,"Drama,Television",300,86,32,"Metin Huseyin,"
371,This is the Sea,Drama,105,,22,"Mary McGuckian,"
372,Jane Austen's 'Emma',"Comedy,Drama,Television",107,72,6103,"Diarmuid Lawrence,"
373,The Avengers,"Action,Adventure",90,42,42866,"Jeremiah S. Chechik,"
374,Born To Be Blue,"Art House,International,Drama,Musical,Performing Arts",98,74,6366,"Robert Budreau,"
375,Absolute Beginners,"Art House,International,Cult Movies,Drama,Musical,Performing Arts,Science Fiction,Fantasy",107,56,3254,"Julien Temple,"
376,The Purge: Anarchy,Horror,104,68,67222,"James DeMonaco,"
377,Sparkle,"Drama,Musical,Performing Arts",116,76,42256,"Salim Akil,"
378,Alex Cross,"Action,Adventure,Mystery",101,62,44570,"Rob Cohen,"
379,Farlanders,,,,25,"Sam Mendes,"
380,Louis Gossett Jr. - History and Heritage,Drama,,,6,
381,Lackawanna Blues,"Drama,Musical,Performing Arts,Television",94,82,4536,"George C Wolfe,"
382,The Brave One,"Action,Adventure,Drama,Mystery",122,68,274358,"Neil Jordan,"
383,Noel,Drama,96,64,6498,"Chazz Palminteri,"
384,Away We Go,"Comedy,Drama",98,72,59280,"Sam Mendes,"
385,Boycott,"Documentary,Drama,Special Interest,Television",120,78,382,"Clark Johnson,"
386,What's the Worst That Could Happen?,"Comedy,Drama",97,54,16992,"Sam Weisman,"
387,Sally Hemings: An American Scandal,"Drama,Television,Romance",173,82,162,"Charles Haid,"
388,Tube Tales,Drama,90,72,784,"Daniela Nardini,Gaby Dellal,Stephen Hopkins,Bob Hoskins,Menhaj Huda,Armando Iannucci,Amy Jenkins,Jude Law,Charles McDougall,Ewan McGregor,"
389,Love's Labour's Lost,"Comedy,Drama,Musical,Performing Arts,Romance",93,62,3694,"Kenneth Branagh,"
390,I Want You (Beloved),"Drama,Mystery",87,70,831,"Michael Winterbottom,"
391,Metro,"Action,Adventure,Drama",117,52,20392,"Thomas Carter,"
392,The Hurt Locker,"Action,Adventure,Drama",131,78,94312,"Kathryn Bigelow,"
393,The Slammin' Salmon,Comedy,90,62,9880,"Kevin Heffernan,"
394,K-19: The Widowmaker,"Action,Adventure,Drama,Mystery",137,60,45642,"Kathryn Bigelow,"
395,Color Me Kubrick,"Comedy,Drama",86,60,8173,"Brian W. Cook,Brian Cook,"
396,Crystal Skulls,"Action,Adventure,Science Fiction,Fantasy,Television",88,32,16,"Todor Chapkanov,"
397,The Brothers Grimsby,Comedy,83,60,14293,"Louis Leterrier,"
398,Year of the Comet,"Action,Adventure,Comedy,Romance",135,64,235,"Peter Yates,"
399,Winter Flight,"Drama,Romance",105,,30,"Roy Battersby,"
400,Twelfth Night,"Art House,International,Comedy,Drama,Television,Romance",134,74,7771,"Trevor Nunn,"
401,Vanity Fair,"Action,Adventure,Comedy,Drama,Romance",141,60,48661,"Mira Nair,"
402,Passed Away,"Comedy,Drama",96,60,1290,"Charlie Peters,"
403,The Dark Knight,"Action,Adventure,Drama,Science Fiction,Fantasy",152,88,1824965,"Christopher Nolan,"
404,This Boy's Life,Drama,115,72,22761,"Michael Caton-Jones,"
405,28 Weeks Later...,"Horror,Mystery,Science Fiction,Fantasy",100,68,637937,"Juan Carlos Fresnadillo,"
406,Rose Hill,Drama,99,78,156,"Christopher Cain,"
407,Earth Angel,"Comedy,Science Fiction,Fantasy,Television",97,70,292,"Joe Napolitano,"
408,Guilty Until Proven Innocent,Drama,96,62,46,"Paul Wendkos,"
409,Entrapment,"Action,Adventure,Drama,Mystery",113,60,204633,"Jon Amiel,"
410,Moshi Monsters: The Movie,"Animation,Kids,Family",81,82,2254,"Wip Vernooij,Morgan Francis,"
411,Dorothy Mills (Dorothy),"Art House,International,Drama,Horror,Mystery,Science Fiction,Fantasy",101,62,1524,"Agns Merlet,"
412,Still Waters,Mystery,,,3,"Ray Burdis,"
413,Earthbound,"Comedy,Science Fiction,Fantasy,Romance",90,62,31,"Alan Brennan,"
414,Endlich Sex!,"Comedy,Romance",90,,25,"Klaus Knoesel,"
415,Not Fade Away,Drama,112,60,4037,"David Chase,"
416,Must Love Death,"Comedy,Horror,Romance",85,42,98,"Andreas Schaap,"
417,Magi,Horror,132,74,15,"Hasan Karacadag,"
418,New York Memories,"Documentary,Special Interest",89,,12,"Rosa von Praunheim,"
419,24: Redemption,"Action,Adventure,Drama,Mystery,Television",100,74,6176,"Jon Cassar,"
420,Uprising,Drama,210,78,2581,"Jon Avnet,"
421,Superbabies: Baby Geniuses 2,"Action,Adventure,Comedy,Drama,Kids,Family",89,40,7027,"Bob Clark,"
422,Deliverance,"Classics,Drama",109,72,48932,"John Boorman,"
423,Same Kind of Different As Me,Drama,,,92,"Patrick Michael Carney,"
424,J.L. Family Ranch,Drama,120,72,12,"Charles Robert Carner,"
425,Hour of the Gun,"Action,Adventure,Classics,Drama,Western",100,62,1607,"John Sturges,"
426,Baby Geniuses and the Space Baby,"Kids,Family",82,,6,"Sean McNamara,"
427,A Christmas Eve Miracle,Comedy,80,46,22,"R. Michael Givens,"
428,Woodlawn,"Drama,Faith,Spirituality",123,84,9795,"Jon Erwin,Andrew Erwin (II),"
429,Pablo,"Animation,Documentary,Drama,Special Interest",93,,71,"Richard Goldgewicht,"
430,Baby Geniuses and the Treasures of Egypt,"Comedy,Kids,Family",78,,9,"Sean McNamara,"
431,The Final Song,Comedy,104,,1,"Stuart Paul,"
432,Rifftrax Live: Anaconda,"Comedy,Special Interest",120,84,45,
433,Deadly Lessons,"Comedy,Mystery",138,,1,"Stuart Paul (III) ,"
434,Baby Geniuses 3: Baby Squad Investigators,"Comedy,Kids,Family",84,46,45,"Sean McNamara,"
435,Getaway,"Action,Adventure",90,54,24304,"Yaron Levy,Courtney Solomon,"
436,Casting By,"Documentary,Special Interest,Television",89,78,965,"Tom Donahue,"
437,Beyond,Mystery,91,46,61,"Josef Rusnak,"
438,Michael Jackson: The Trial and Triumph of the King of Pop,"Documentary,Musical,Performing Arts",77,80,180,"Pearl Junior,Pearl Jr,"
439,GENOCIDE FACTOR,Special Interest,228,,5,
440,ClarkWorld,"Documentary,Special Interest,Television",72,64,58,"Deren Abram,"
441,Who is Harry Nilsson (And Why is Everybody Talkin' About Him)?,"Documentary,Musical,Performing Arts",117,82,839,"John Scheinfeld,"
442,Genocide: The Horror Continues,Documentary,57,,86,"Robert J. Emery,"
443,Genocide in the First Half of the 20th Century,Documentary,57,,39,
444,No Subtitles Necessary: Laszlo & Vilmos,"Documentary,Special Interest,Television",86,74,89,"James Chressanthis,"
445,The Genocide Factor: Genocide from Biblical Times Through the Ages,Documentary,,,10,"Robert J. Emery,"
446,Never Again?: Genocide Since the Holocaust,Documentary,,,53,"Robert J. Emery,"
447,Four Christmases,Comedy,89,64,254314,"Seth Gordon,"
448,An American Carol,Comedy,94,58,15802,"David Zucker,"
449,Transformers,"Action,Adventure,Science Fiction,Fantasy",143,82,2383416,"Michael Bay,"
450,Movies 101,"Documentary,Musical,Performing Arts",840,,41,
451,National Treasure: Book of Secrets,"Action,Adventure",123,72,1438629,"Jon Turtletaub,Jon Turteltaub,"
452,Bratz: The Movie,"Comedy,Kids,Family",110,60,49170,"Sean McNamara,"
453,Brando,"Documentary,Special Interest,Television",165,82,1513,"Leslie Greif,"
454,September Dawn,"Drama,Western",111,62,9273,"Christopher Cain,"
455,The Legend of Simon Conjurer,"Action,Adventure,Mystery",137,,4,"Stuart Paul,"
456,OLHAR ESTRANGEIRO,"Art House,International,Documentary",70,,11,"Lcia Murat,"
457,Glory Road,"Drama,Sports,Fitness",117,72,338521,"James Garner,James Gartner,"
458,Pope John Paul II,"Drama,Television,Faith,Spirituality",240,82,421,"John Kent Harrison,"
459,Pope John Paul II,Special Interest,120,,3,"John Kent Harrison,"
460,Movies 101,"Documentary,Special Interest",,72,748,
461,Mitch Albom's 'The Five People You Meet in Heaven',"Drama,Science Fiction,Fantasy",133,78,9888,"Lloyd Kramer,"
462,The Manchurian Candidate,"Action,Adventure,Drama,Mystery",130,64,67948,"Jonathan Demme,"
463,Karate Dog,"Action,Adventure,Comedy,Kids,Family",84,56,861,"Bob Clark,"
464,National Treasure,"Action,Adventure",130,70,923276,"Jon Turteltaub,"
465,Holes,"Action,Adventure,Comedy,Kids,Family,Mystery",118,66,211357,"Andrew Davis,"
466,A Decade Under the Influence,"Documentary,Musical,Performing Arts,Special Interest,Television",108,76,3731,"Richard LaGravenese,Ted Demme,"
467,"Jasper, Texas",Drama,114,72,626,"Jeff Byrd,"
468,Second String,"Comedy,Drama,Television",95,60,88,"Robert H. Lieberman,"
469,Ali,Drama,167,66,106997,"Michael Mann,"
470,Britney Spears - Live From Las Vegas,"Musical,Performing Arts",90,86,92,
471,Jack and the Beanstalk: The Real Story,"Kids,Family,Science Fiction,Fantasy",184,62,5091,"Brian Henson,"
472,Lara Croft - Tomb Raider,"Action,Adventure,Science Fiction,Fantasy",93,62,555743,"Simon West,"
473,Pearl Harbor,"Action,Adventure,Drama,Romance",183,66,904720,"Michael Bay,"
474,Zoolander,"Comedy,Special Interest",105,66,944138,"Ben Stiller,"
475,The Princess and the Barrio Boy,"Drama,Romance",120,72,1064,"Tony Plana,"
476,Noah's Ark,"Action,Adventure,Classics,Drama,Television",180,48,484,"John Irvin,"
477,Varsity Blues,Drama,104,64,122680,"Brian Robbins,"
478,Baby Geniuses,"Comedy,Drama,Kids,Family",94,50,82196,"Bob Clark,"
479,A Dog of Flanders,"Drama,Kids,Family",100,72,817,"Kevin Brodie,"
480,The Prince and the Surfer,"Comedy,Drama,Kids,Family",90,60,539,"Arye Gross,"
481,The Fixer,"Drama,Horror,Mystery,Television",105,,61,"Charles Robert Carner,"
482,Enemy of the State,"Action,Adventure,Mystery",150,70,372512,"Tony Scott,"
483,The General,Drama,124,76,3359,"John Boorman,"
484,U-Turn,"Action,Adventure,Comedy,Drama,Mystery",121,62,31245,"Oliver Stone,"
485,The Rainmaker,"Drama,Mystery",135,68,39041,"Francis Ford Coppola,"
486,Most Wanted,"Action,Adventure,Mystery",99,54,6234,"David Hogan,David Glenn Hogan,"
487,Anaconda,"Action,Adventure,Horror,Mystery",89,50,422167,"Luis Llosa,"
488,John Grisham's The Rainmaker,"Drama,Mystery",136,74,58,"Francis Ford Coppola,"
489,Rosewood,"Action,Adventure,Drama",122,74,7874,"John Singleton,"
490,Boys Will Be Boys,"Comedy,Kids,Family,Television",90,68,207,"Dom DeLuise,"
491,Mission: Impossible,"Action,Adventure,Mystery",110,66,866130,"Brian DePalma,"
492,Convict Cowboy,"Action,Adventure,Television,Western",98,74,67,"Rod Holcomb,"
493,The Tin Soldier,"Action,Adventure,Kids,Family,Science Fiction,Fantasy,Television",105,60,71,"Jon Voight,Gregory Gieras,"
494,Heat,"Action,Adventure,Mystery",171,78,220166,"Michael Mann,"
495,Rainbow Warrior,"Action,Adventure,Drama",90,,48,"Michael Tuchner,"
496,The Last of His Tribe,"Drama,Television",90,78,286,"Harry Hool,Harry Hook,"
497,Eternity,"Art House,International,Documentary,Drama,Science Fiction,Fantasy,Romance",122,84,106,"Steven Paul,"
498,Final Warning,Drama,94,66,34,"Anthony Page,"
499,Without Honor,Western,72,,2,"Robert Butler,"
500,Desert Bloom,"Drama,Kids,Family,Romance",105,66,800,"Eugene Corr,"
501,Runaway Train,"Action,Adventure,Drama",110,70,8024,"Andrey Konchalovskiy,"
502,Table for Five,Drama,122,66,597,"Robert H. Lieberman,"
503,Lookin' to Get Out,Comedy,104,52,1951,"Hal Ashby,"
504,The Champ,"Drama,Sports,Fitness",123,76,7661,"Franco Zeffirelli,"
505,Coming Home,"Drama,Romance",130,74,5070,"Hal Ashby,"
506,End of the Game (Der Richter und sein Henker) (The Judge and His Hangman),"Drama,Mystery",107,52,30,"Maximilian Schell,"
507,The Odessa File,"Action,Adventure,Art House,International,Classics,Drama,Mystery",130,68,3165,"Ronald Neame,"
508,Conrack,"Classics,Drama",107,78,270,"Martin Ritt,"
509,The All-American Boy,Drama,118,,33,"Charles Eastman,"
510,Catch-22,"Classics,Comedy,Drama",122,72,10415,"Mike Nichols,"
511,The Revolutionary,"Action,Adventure,Drama",100,82,80,"Paul Williams,"
512,Midnight Cowboy,"Classics,Drama",113,78,39498,"John Schlesinger,"
513,A Serious Man,"Comedy,Drama",106,70,62316,"Roger Deakins,Joel Coen,Ethan Coen,"
514,Fracture,"Drama,Mystery",113,70,382517,"Gregory Hoblit,"
515,Drop Dead Fred,Comedy,103,62,198282,"Ate de Jong,"
516,Smosh: The Movie,Comedy,83,58,2611,"Alex Winter,"
517,Nobody Walks in LA,"Comedy,Drama,Romance",82,,18,"Jesse Shapiro,"
518,10 Habits of Highly Effective People,Mystery,,,2,"Nathan Marshall,"
519,The Stranger Within,"Drama,Mystery,Television",96,,30,"Tom Holland,"
520,Catch Me If You Can,"Action,Adventure,Comedy,Drama,Mystery",105,68,11237,"Stephen Sommers,"
521,Sound of My Voice,"Drama,Mystery",85,70,10614,"Zal Batmanglij,"
522,The Program,Drama,103,62,2915,"Stephen Frears,"
523,A Hologram for the King,Drama,90,72,9544,"Tom Tykwer,"
524,The End of the Beginning,Drama,96,,281,"Sabu Quinn,"
525,DCU: Justice League: The Flashpoint Paradox,"Action,Adventure,Animation",95,88,5247,"Jay Oliva,"
526,Police Academy 7: Mission to Moscow,Comedy,83,46,38306,"Alan Metter,"
527,Drive,"Action,Adventure,Drama,Mystery",100,78,115610,"Nicolas Winding Refn,"
528,Cronos,"Art House,International,Drama,Horror,Mystery",96,70,12635,"Guillermo del Toro,"
529,Tangled,"Animation,Comedy,Kids,Family,Musical,Performing Arts",100,82,148762,"Nathan Greno,Byron Howard,"
530,Moonwalkers,Comedy,107,60,520,"Antoine Bardou-Jacquet,"
531,Howard Lovecraft & the Frozen Kingdom,,,56,14,"Sean Patrick O'Reilly,"
532,Pottersville,,,,0,"Seth Henrikson,"
533,Stonewall,Drama,129,88,3164,"Roland Emmerich,"
534,Skin Trade,"Action,Adventure",96,56,454,"Ekachai Uekrongtham,"
535,Nfinity Champions League Vol. 2,Documentary,150,,0,
536,Trollhunters,"Animation,Kids,Family,Mystery,Science Fiction,Fantasy",,70,197,"Rodrigo Blaas,"
537,Before I Disappear,Drama,93,72,1692,"Shawn Christensen,"
538,Poker Night,"Action,Adventure,Art House,International,Mystery",104,62,244,"Greg Francis,"
539,13 Sins,"Horror,Mystery",92,64,4346,"Daniel Stamm,"
540,Nfinity Champions League Cheerleading Event Encore,"Documentary,Special Interest",150,96,32,"Mark Robert Ellis,Mark Ellis,"
541,Kid Cannabis,Drama,105,70,1059,"John Stockwell,"
542,The Book of Life,"Animation,Romance",95,78,48689,"Jorge R. Gutierrez,"
543,Thunder and the House of Magic,"Action,Adventure,Animation,Art House,International,Kids,Family",85,68,2838,"Ben Stassen,Jeremy Degruson,Jeremie Degruson,"
544,Savage Mutts,"Action,Adventure",,,1,"Nick Agiashvili,"
545,The Virginian,"Art House,International,Drama,Western",95,58,32,"Thomas Makowski,"
546,Pacific Rim,"Action,Adventure,Horror,Science Fiction,Fantasy",132,78,192003,"Guillermo del Toro,"
547,"Tbilisi, I Love You",Drama,93,,10,"Levan Glonti,Tako Shavgulidze ,Irakli Chkhikvadze,Alexander Kviria,Kote Takaishvili,Nika Agiashvili,Levan Tutberidze,"
548,Percy Jackson: Sea of Monsters,"Action,Adventure,Drama,Science Fiction,Fantasy",110,68,103376,"Thor Freudenthal,"
549,Crave,"Drama,Mystery",113,50,159,"Charles de Lauzirika,"
550,"3, 2, 1... Frankie Go Boom","Comedy,Drama",89,62,1734,"Jordan Roberts,"
551,The Scorpion King 3: Battle For Redemption,"Action,Adventure",106,46,1017,"Roel Rein,"
552,Bad Ass,"Action,Adventure",90,60,6703,"Craig Moss,"
553,Killer By Nature,"Action,Adventure,Drama,Mystery",90,,8,"Douglas S. Younglove,"
554,The Littlest Angel,"Animation,Kids,Family",80,66,50,"Dave Kim,David Kim,"
555,Season of the Witch,"Action,Adventure,Drama,Mystery,Science Fiction,Fantasy",92,54,79701,"Dominic Sena,"
556,Conan the Barbarian,"Action,Adventure,Science Fiction,Fantasy",112,54,48914,"Marcus Nispel,"
557,Bubba Nosferatu and the Curse of the She-Vampires,"Comedy,Horror",,,285,"Don Coscarelli,"
558,Bunraku,"Action,Adventure,Drama",118,64,4445,"Guy Moshe,"
559,Conan: Red Nails,"Action,Adventure,Animation,Drama,Horror",,86,290,"Victor Dal Chele,"
560,The Job,"Action,Adventure",,60,158,"Brad Mirman,"
561,Acts Of Violence,"Action,Adventure,Drama",82,68,43,"Il Lim,"
562,Dark Country,"Horror,Mystery",88,48,1052,"Thomas Jane,"
563,Battle For Terra,"Action,Adventure,Animation,Science Fiction,Fantasy",79,60,69034,"Aristomenis Tsirbas,"
564,Outlander,"Action,Adventure,Science Fiction,Fantasy",115,62,46793,"Howard McCain,"
565,The Job,"Action,Adventure,Comedy,Drama,Mystery",99,46,158,"Shem Bitterman,"
566,I Sell the Dead,"Comedy,Horror",85,62,8317,"Glenn McQuaid,"
567,The Legend of Secret Pass,Animation,87,56,304,"Steve Trenbirth,"
568,The Devil's Tomb,"Action,Adventure,Horror,Mystery,Science Fiction,Fantasy",90,42,2074,"Jason Connery,"
569,Mutant Chronicles,"Action,Adventure,Science Fiction,Fantasy",111,50,26591,"Simon Hunter,"
570,Hellboy II: The Golden Army (Hellboy 2),"Action,Adventure,Mystery,Science Fiction,Fantasy",120,70,821614,"Guillermo del Toro,"
571,Spirit of the Forest (Espritu del bosque),"Animation,Art House,International,Kids,Family",80,56,103,"Juan Carlos Pena,David Rubn,Pablo Pazos,"
572,Uncross the Stars,"Comedy,Drama",96,68,73,"Kenny Golde,"
573,Hellboy: Blood and Iron,"Action,Adventure,Animation,Horror,Science Fiction,Fantasy,Television",75,72,5696,"Victor Cook,Tad Stones,Victor A. Cook,"
574,The Last Winter,"Horror,Mystery",100,54,5263,"Larry Fessenden,"
575,Alien Resurrection (Special Edition),"Horror,Science Fiction,Fantasy",,62,281,"Jean-Pierre Jeunet,"
