Id,Title,Category,Duration,Rating,Rating_Count,Director
363,Billy Lynn's Long Halftime Walk,"Drama,War",110,67,129,Ang Lee
364,Captain America,"Animation,Action,Adventure",0,64,471,"Jack Kirby,Joe Simon"
365,20th Century Women,"Comedy,Drama",118,76,48,Mike Mills
366,Mighty Thor,"Animation,Fantasy,Action",0,69,365,Larry Lieber
367,Iron Man,"Animation,Action,Sci-Fi",0,67,585,Larry Lieber
368,Demonic Toys,"Comedy,Fantasy,Horror",86,52,2418,Peter Manoogian
369,Sorority Babes in the Slimeball Bowl-O-Rama,"Comedy,Horror",80,45,1887,David DeCoteau
370,Bloodlust: Subspecies III,"Fantasy,Horror,Mystery",83,59,1014,Ted Nicolaou
371,Pulse Pounders,"Fantasy,Horror,Sci-Fi",77,61,84,Charles Band
372,Trancers,"Action,Sci-Fi",76,62,3900,Charles Band
373,Bloodstone: Subspecies II,"Fantasy,Horror,Mystery",107,60,1303,Ted Nicolaou
374,The Pit and the Pendulum,"Horror,Romance",97,61,2983,Stuart Gordon
375,The Church,Horror,102,62,4397,Michele Soavi
376,Subspecies,"Fantasy,Horror",90,57,2399,Ted Nicolaou
377,Episode #14.32,News,30,,,
378,The Edge of Seventeen,"Comedy,Drama",102,81,182,Kelly Fremon Craig
379,Brimstone,"Mystery,Western",148,68,192,Martin Koolhoven
380,The O.C.,"Comedy,Drama,Romance",44,75,66506,Josh Schwartz
381,Jason Segel/Michael B. Jordan/Big Sean/Brad Wilk,"Comedy,Television",60,,,Alexander J. Vietmeier
382,Prime,"Comedy,Drama,Romance",105,62,35258,Ben Younger
383,Wakefield,Drama,106,75,85,Robin Swicord
384,The Bleeder,"Drama,Sport",101,70,70,Philippe Falardeau
385,Hard Target,"Action,Mystery",97,61,35273,John Woo
386,Under Suspicion,"Crime,Drama,Mystery",110,65,18365,Stephen Hopkins
387,Last Vegas,"Comedy,Romance",105,66,108135,Jon Turteltaub
388,Around the Bend,"Comedy,Drama",85,65,3824,Jordan Roberts
389,Heist,"Action,Crime,Mystery",93,61,17344,Scott Mann
390,High Crimes,"Crime,Drama,Mystery",115,63,30411,Carl Franklin
391,The Magic of Belle Isle,"Comedy,Drama",109,70,13101,Rob Reiner
392,10 Items or Less,"Comedy,Drama",82,67,12850,Brad Silberling
393,Surprise,Comedy,82,,,Peter Hewitt
394,Thick as Thieves,"Action,Crime,Mystery",104,60,29037,Mimi Leder
395,The Contract,"Action,Crime,Drama",96,57,20519,Bruce Beresford
396,A Town Without Pity,"Crime,Drama,Romance",57,90,506,J. Miller Tobin
397,The Godfather: Part II,"Crime,Drama",202,90,804922,Francis Ford Coppola
398,Pulp Fiction,"Crime,Drama",154,89,1346366,Quentin Tarantino
399,Full Metal Jacket,"Drama,War",116,83,493977,Stanley Kubrick
400,Apocalypse Now,"Drama,War",153,85,457266,Francis Ford Coppola
401,Casino,"Biography,Crime,Drama",178,82,339327,Martin Scorsese
402,The Shining,"Drama,Horror",146,84,621613,Stanley Kubrick
403,Raging Bull,"Biography,Drama,Sport",129,83,238713,Martin Scorsese
404,One Flew Over the Cuckoo's Nest,Drama,133,87,690500,Milos Forman
405,Goodfellas,"Biography,Crime,Drama",146,87,741111,Martin Scorsese
406,Reservoir Dogs,"Crime,Drama,Mystery",99,84,676051,Quentin Tarantino
407,A Clockwork Orange,"Crime,Drama,Sci-Fi",136,83,568028,Stanley Kubrick
408,Scarface,"Crime,Drama",170,83,546573,Brian De Palma
409,Pitch Black,"Horror,Sci-Fi",109,71,195618,David Twohy
410,The Nice Guys,"Action,Comedy,Crime",116,74,109280,Shane Black
411,Independence Day,"Action,Adventure,Sci-Fi",145,69,436246,Roland Emmerich
412,Tarzan,"Action,Adventure,Drama",60,68,612,"Eric Kripke,Michael Colleary,Mike Werb"
413,Jay Leno/Jeff Goldblum/Wale,"Comedy,Musical,Television",41,71,9,
414,Aubrey Plaza/Samira Wiley/Neil Gaiman/Ray Luzier,"Comedy,Television",41,,,
415,How to Be Single,"Comedy,Romance",110,61,45524,Christian Ditter
416,Dirty Grandpa,Comedy,102,60,57454,Dan Mazer
417,The Running Man,"Action,Crime,Sci-Fi",101,66,114000,Paul Michael Glaser
418,X-Men: Apocalypse,,17,,,Mathew Buck
419,X-Men,"Action,Adventure,Sci-Fi",104,74,459596,Bryan Singer
420,Justice League Dark,"Animation,Action,Fantasy",0,,,Jay Oliva
421,X-Men: First Class,"Action,Adventure,Sci-Fi",132,78,525853,Matthew Vaughn
422,Teenage Mutant Ninja Turtles,"Action,Adventure,Comedy",101,59,171632,Jonathan Liebesman
423,Roy Rogers McFreely,"Animation,Comedy",22,75,317,"Bob Bowen,Anthony Lioi"
424,Superman II,"Action,Adventure,Sci-Fi",127,68,77529,"Richard Lester,Richard Donner"
425,Superman,"Action,Adventure,Drama",143,73,128060,Richard Donner
426,Batman Returns,Action,126,70,218341,Tim Burton
427,Beetlejuice,"Comedy,Fantasy",92,75,192844,Tim Burton
428,Batman,"Action,Adventure",126,76,272785,Tim Burton
429,Gremlins 2: The New Batch,"Comedy,Fantasy,Horror",106,63,69801,Joe Dante
430,Gremlins,"Comedy,Fantasy,Horror",106,72,144879,Joe Dante
431,Star Trek II: The Wrath of Khan,"Action,Adventure,Sci-Fi",113,77,92790,Nicholas Meyer
432,"Another Year, Another Super Bowl","Comedy,Television",39,,,Tim Haines
433,The Grinch vs. The Cat in the Hat,Comedy,10,67,21,Doug Walker
434,Zolastraya and the Bard #1,"Comedy,Sci-Fi",21,,,Lewis Lovhaug
435,Daredevil,Comedy,0,74,39,
436,Hollywoodland,"Biography,Crime,Drama",126,65,29371,Allen Coulter
437,Thor: The Dark World,"Action,Adventure,Fantasy",112,71,421209,Alan Taylor
438,Wonder Woman,"Action,Adventure,Fantasy",0,,,Patty Jenkins
439,Star Trek Into Darkness: Attack on Starfleet,"Documentary,Short",5,,,
440,Thor,"Action,Adventure,Fantasy",115,70,544609,Kenneth Branagh
441,Pacific Rim,"Action,Adventure,Sci-Fi",131,70,385969,Guillermo del Toro
442,Iron Man 3,"Action,Adventure,Sci-Fi",130,72,565446,Shane Black
443,Man of Steel,"Action,Adventure,Fantasy",143,71,558093,Zack Snyder
444,District 9,"Action,Sci-Fi,Mystery",112,80,537939,Neill Blomkamp
445,Untitled Star Trek Sequel,"Action,Adventure,Sci-Fi",0,,,
446,The Oogieloves in the Big Balloon Adventure,Comedy,32,95,18,Brad Jones
447,The Huntsman: Winter's War,"Action,Adventure,Drama",114,61,50686,Cedric Nicolas-Troyan
448,The Revenant,"Adventure,Drama,Mystery",156,81,436173,Alejandro G. Irritu
449,Grandfathered,Comedy,22,71,4811,Daniel Chun
450,Eric Stonestreet/Mike Epps/Nick Swardson/Elle King,"Comedy,Television",60,,,Alexander J. Vietmeier
451,The Lucky One,News,30,,,
452,Lethal Weapon,"Action,Crime,Drama",60,77,5881,Matthew Miller
453,Dr. Ken,Comedy,21,56,2537,"John Fox,Ken Jeong,Jared Stern"
454,Lopez,Comedy,30,59,286,"John Altschuler,Dave Krinsky,George Lopez"
455,Black-ish,Comedy,22,71,9901,Kenya Barris
456,Angel from Hell,Comedy,30,63,2063,Tad Quill
457,Still the King,Comedy,22,60,276,"Billy Ray Cyrus,Travis Nicholson,Potsy Ponciroli"
458,Greenleaf,Drama,60,71,691,Craig Wright
459,Crowded,Comedy,21,64,1422,Suzanne Martin
460,Ride Along,Comedy,21,72,36,Fred Goss
461,Wrecked,Comedy,30,69,2095,"Jordan Shipley,Justin Shipley"
462,Li'l Scarface,Comedy,21,73,51,Stan Lathan
463,Block Party,Comedy,21,74,27,Victor Nelli Jr.
464,Summer Rental,Comedy,87,62,10362,Carl Reiner
465,Trading Places,Comedy,116,75,104136,John Landis
466,Spies Like Us,"Adventure,Comedy",102,64,35123,John Landis
467,Stripes,"Action,Comedy,War",106,69,49250,Ivan Reitman
468,Scrooged,"Comedy,Drama,Fantasy",101,70,62016,Richard Donner
469,Three Amigos!,"Comedy,Western",104,64,54183,John Landis
470,Fletch,"Comedy,Crime,Mystery",98,69,38023,Michael Ritchie
471,Caddyshack,"Comedy,Sport",98,74,82654,Harold Ramis
472,Chandralekha,Comedy,0,73,532,Priyadarshan
473,Big B,"Action,Crime,Mystery",130,74,1267,Amal Neerad
474,The Entity,"Biography,Drama,Horror",125,66,11273,Sidney J. Furie
475,Olympiyan Anthony Adam,,0,63,257,Bhadran
476,Supergirl,"Action,Adventure,Fantasy",105,43,14495,Jeannot Szwarc
477,Blood Beach,"Comedy,Horror,Sci-Fi",92,43,1552,Jeffrey Bloom
478,I Am Divine,Documentary,90,77,1667,Jeffrey Schwarz
479,Rats: Night of Terror,"Horror,Sci-Fi",97,44,1600,"Bruno Mattei,Claudio Fragasso"
480,Armed and Dangerous,"Action,Comedy,Crime",88,55,8578,Mark L. Lester
481,Urban Legends: Final Cut,"Horror,Mystery,Romance",97,41,13188,John Ottman
482,Forced Vengeance,"Action,Adventure,Crime",90,55,2059,James Fargo
483,Hello,"Comedy,Mystery",0,66,578,"Meccartin,Raffi"
484,Aaram Thamburan,"Action,Drama",163,80,1052,Shaji Kailas
485,Thenmavin Kombath,"Comedy,Drama,Musical",164,81,845,Priyadarshan
486,Spirit,"Comedy,Drama",0,75,1300,Renjith
487,Bharatham,"Musical,Drama",147,84,783,Sibi Malayil
488,Ravanaprabhu,"Action,Drama,Musical",0,68,645,Renjith
489,Vietnam Colony,"Action,Comedy,Drama",154,78,670,"Lal,Siddique"
490,Udayananu Tharam,Comedy,0,79,1083,Roshan Andrews
491,Davis Is Dead,Drama,86,68,21,Ryan Oxford
492,Aye Auto,Comedy,137,72,259,Venu Nagavalli
493,Six Ways to Sunday,"Comedy,Crime,Drama",97,64,1229,Adam Bernstein
494,National Lampoon's Vacation,"Adventure,Comedy",98,74,72173,Harold Ramis
495,Nobody Needs to Know,Drama,96,65,158,Azazel Jacobs
496,Hello Herman,Drama,90,58,1103,Michelle Danner
497,sama no kamp,Drama,104,65,22,Niu Bo
498,Beat,Drama,93,56,1251,Gary Walkow
499,Luster,"Comedy,Drama",92,55,1026,Everett Lewis
500,Just Visiting,"Comedy,Fantasy,Sci-Fi",88,58,15317,Jean-Marie Poir
501,The Beatnicks,Comedy,98,54,155,Nicholson Williams
502,Life Study,Drama,99,77,18,Michael Nebbia
503,Black Moon Rising,"Action,Mystery",100,54,3812,Harley Cokeliss
504,I'm Losing You,Drama,100,52,353,Bruce Wagner
505,Jackson County Jail,"Action,Crime,Drama",84,61,647,Michael Miller
506,The 25th Hour,"Drama,War",130,76,1228,Henri Verneuil
507,One Million Years B.C.,"Adventure,Fantasy",91,56,5783,Don Chaffey
508,Back Roads,"Adventure,Comedy,Romance",94,56,550,Martin Ritt
509,The River Rat,"Adventure,Crime,Drama",93,64,672,Thomas Rickman
510,Eliza's Horoscope,Drama,120,51,88,Gordon Sheppard
511,Married with Children,Comedy,22,81,78996,"Ron Leavitt,Michael G. Moye"
512,Grumpy Old Men,"Comedy,Drama,Romance",103,69,34973,Donald Petrie
513,Dial B for Virgin,Comedy,22,82,215,Amanda Bearse
514,Look Who's Talking Too,"Comedy,Family,Romance",81,45,37174,Amy Heckerling
515,Hexed,"Comedy,Mystery",90,55,1211,Alan Spencer
516,Look Who's Talking,Comedy,93,58,64051,Amy Heckerling
517,3 Men and a Baby,"Comedy,Drama,Family",102,59,37371,Leonard Nimoy
518,3 hommes et un couffin,Comedy,106,66,2693,Coline Serreau
519,Immediate Family,Drama,95,61,1162,Jonathan Kaplan
520,For Keeps?,"Comedy,Drama,Romance",90,58,3080,John G. Avildsen
521,Baby Boom,"Comedy,Drama,Romance",110,61,10641,Charles Shyer
522,Quicksilver,"Crime,Drama,Mystery",105,55,3515,Thomas Michael Donnelly
523,St. Elmo's Fire,"Drama,Romance",110,63,28169,Joel Schumacher
524,"He Said, She Said","Comedy,Drama,Romance",115,56,5067,"Ken Kwapis,Marisa Silver"
525,Box Office Number Crunching,"Comedy,Television",28,,,Mike Stoklasa
526,The Magnificent Seven,"Action,Adventure,Western",128,78,67927,John Sturges
527,Zoolander 2,Comedy,102,48,39406,Ben Stiller
528,Elysium,"Action,Drama,Sci-Fi",109,66,343245,Neill Blomkamp
529,Valkyrie,"Drama,History,Mystery",121,71,185736,Bryan Singer
530,The Last Samurai,"Action,Drama,History",154,77,321114,Edward Zwick
531,Oblivion,"Action,Adventure,Mystery",124,70,392881,Joseph Kosinski
532,Dick Figures,"Animation,Comedy",2,84,290,"Zack Keller,Ed Skudder"
533,Knight and Day,"Action,Comedy,Romance",109,63,149984,James Mangold
534,Stix,Comedy,4,71,15,
535,Dick Figures: The Movie,"Animation,Action,Adventure",73,69,1090,"Zack Keller,Ed Skudder"
536,Atomic Puppet,Animation,0,73,47,
537,Kevin Can Wait,Comedy,30,56,1762,"Bruce Helford,Kevin James,Rock Reuben"
538,The Founder,"Biography,Drama,History",115,,,John Lee Hancock
539,SuperMarioLogan: The Button,"Short,Comedy",6,60,26,Logan Thirtyacre
540,Snowden,"Comedy,Television",39,,,
541,Super Mario Logan,"Action,Comedy,Drama",25,72,84,Logan Thirtyacre
542,The Amazing Spider-Man 2,"Action,Adventure,Sci-Fi",142,67,326015,Marc Webb
543,Kick-Ass,"Action,Comedy",117,77,441315,Matthew Vaughn
544,The Amazing Spider-Man,"Action,Adventure",136,70,457122,Marc Webb
545,Ghost Rider,"Action,Fantasy,Mystery",114,52,184676,Mark Steven Johnson
546,Citizenfour,"Documentary,Biography",114,81,36632,Laura Poitras
547,Ghost Rider: Spirit of Vengeance,"Action,Fantasy,Mystery",96,43,88992,"Mark Neveldine,Brian Taylor"
548,Sully,"Comedy,Television",29,,,
549,Take Off 2,Sport,126,55,14,Jong-hyun Kim
550,Finding Mr Destiny,"Comedy,Romance",112,66,659,You-jeong Chang
551,The Purge,"Horror,Sci-Fi,Mystery",85,57,145069,James DeMonaco
552,The Purge: Election Year/The Legend of Tarzan,"Comedy,Television",75,,,
553,The Purge: Anarchy,"Action,Horror,Sci-Fi",103,65,97954,James DeMonaco
554,Skiptrace,"Action,Comedy",107,57,6151,Renny Harlin
555,Safe,"Action,Crime,Mystery",94,65,84547,Boaz Yakin
556,The Mechanic,"Action,Crime,Mystery",93,66,121888,Simon West
557,Pitch Perfect 2,"Comedy,Musical",115,65,100740,Elizabeth Banks
558,Barbarella,"Adventure,Comedy,Fantasy",98,59,24855,Roger Vadim
559,Grace and Frankie,Comedy,30,82,12848,"Marta Kauffman,Howard J. Morris"
560,Matt Dillon/Tatiana Maslany/Will Butler,"Comedy,Television",60,,,Alexander J. Vietmeier
561,Louis C.K./Sharon Osbourne/Joy Williams,"Comedy,Television",60,,,
562,Now You See Me,"Crime,Mystery",115,73,464597,Louis Leterrier
563,Jesse Eisenberg Gets Carded,Television,90,75,14,
564,Grey Damon v. Josh Brener,Television,22,83,10,Matthew Cohen
565,X-Men: Days of Future Past,"Action,Adventure,Sci-Fi",132,80,522396,Bryan Singer
566,Captain America: The Winter Soldier,"Action,Adventure,Sci-Fi",136,78,508347,"Anthony Russo,Joe Russo"
567,The Dark Knight Rises,"Action,Mystery",164,85,1163892,Christopher Nolan
568,The Avengers,"Action,Sci-Fi,Mystery",143,81,1011830,Joss Whedon
569,Rogue Nation: Cut!,Short,7,,,
570,Mission: Impossible,"Action,Adventure,Crime",50,80,5521,Bruce Geller
571,Edge of Tomorrow,"Action,Adventure,Sci-Fi",113,79,441517,Doug Liman
572,Ant-Man,"Action,Adventure,Comedy",117,74,328827,Peyton Reed
573,James Gunn,Television,0,,,Carrie Havel
574,Transformers: The Last Knight,"Action,Adventure,Sci-Fi",0,,,Michael Bay
575,Black Panther,"Action,Drama,Sci-Fi",0,,,Ryan Coogler
576,Captain Marvel,"Action,Adventure,Sci-Fi",0,,,"Niki Caro,Elizabeth Wood"
577,Assassin's Creed,"Action,Adventure,Fantasy",0,,,Justin Kurzel
578,Thor: Ragnarok,"Action,Adventure,Fantasy",0,,,Taika Waititi
579,Spider-Man: Homecoming,"Action,Adventure,Fantasy",0,,,Jon Watts
580,A Cure for Wellness,Mystery,0,,,Gore Verbinski
581,Into the Inferno,Documentary,104,80,67,Werner Herzog
582,Avengers: Infinity War,"Action,Sci-Fi",0,,,"Anthony Russo,Joe Russo"
583,Logan,"Action,Sci-Fi",0,,,James Mangold
584,Samyy luchshiy film 3-DE,"Comedy,Crime",97,31,793,Kirill Kuzin
585,The Hunger Games,"Adventure,Drama,Sci-Fi",142,73,709922,Gary Ross
586,Slumdog Millionaire,Drama,120,80,649767,"Danny Boyle,Loveleen Tandan"
587,Spider-Man 2,"Action,Adventure",127,73,418316,Sam Raimi
588,I Am Legend,"Drama,Horror,Sci-Fi",101,72,538885,Francis Lawrence
589,Titanic,"Drama,Romance",194,77,804884,James Cameron
590,Life of Pi,"Adventure,Drama,Fantasy",127,80,447602,Ang Lee
591,Eric McCormack/Michael Lewis/Roy Wood Jr.,"Comedy,Musical,Television",60,,,
592,The Bourne Legacy,"Action,Adventure,Drama",135,67,234264,Tony Gilroy
593,The Bourne Ultimatum,"Action,Mystery",115,81,500818,Paul Greengrass
594,The Bourne Identity,"Action,Mystery",119,79,416200,Doug Liman
595,Pirates of the Caribbean: Dead Man's Chest,"Action,Adventure,Fantasy",151,73,529163,Gore Verbinski
596,Transporter 3,"Action,Adventure,Crime",104,61,127831,Olivier Megaton
597,The Hangover Part III,News,30,,,
598,The Expendables 3,"Action,Adventure,Mystery",126,61,129900,Patrick Hughes
599,The Incredible Hulk,"Action,Adventure,Sci-Fi",112,68,330497,Louis Leterrier
600,Live Free or Die Hard,"Action,Adventure,Mystery",128,72,338925,Len Wiseman
601,Transporter 2,"Action,Crime,Mystery",87,63,158388,Louis Leterrier
602,The Transporter,"Action,Crime,Mystery",92,68,240144,"Louis Leterrier,Corey Yuen"
603,The Expendables,"Action,Adventure,Mystery",103,65,273588,Sylvester Stallone
604,The Expendables 2,"Action,Adventure,Mystery",103,67,249461,Simon West
605,The Fast and the Furious: Tokyo Drift,"Action,Crime,Mystery",104,60,182180,Justin Lin
606,2 Fast 2 Furious,"Action,Crime,Mystery",107,59,194648,John Singleton
607,Fast & Furious,"Action,Crime,Mystery",107,67,206299,Justin Lin
608,The Fast and the Furious,"Action,Crime,Mystery",106,67,275558,Rob Cohen
609,Jurassic Park III,"Action,Adventure,Sci-Fi",92,59,222845,Joe Johnston
610,Back to the Future Part III,"Action,Adventure,Comedy",118,74,289076,Robert Zemeckis
611,Die Hard 2,"Action,Mystery",124,71,273123,Renny Harlin
612,Fast Five,"Action,Crime,Mystery",131,73,288065,Justin Lin
613,Die Hard with a Vengeance,"Action,Adventure,Mystery",128,76,302409,John McTiernan
614,The Lost World: Jurassic Park,"Action,Adventure,Sci-Fi",129,65,282906,Steven Spielberg
615,The Terminator,"Action,Sci-Fi",107,80,610249,James Cameron
616,Terminator 2: Judgment Day,"Action,Sci-Fi,Mystery",137,85,756537,James Cameron
617,Terminator 3: Rise of the Machines,"Action,Sci-Fi",109,64,309096,Jonathan Mostow
618,Terminator Genisys,"Action,Adventure,Sci-Fi",126,65,193280,Alan Taylor
619,The Man Who Came to Be Dinner,"Animation,Comedy",22,68,589,David Silverman
620,Star Trek: Nemesis,"Action,Adventure,Sci-Fi",116,64,59347,Stuart Baird
621,Star Trek: First Contact,"Action,Adventure,Drama",111,76,99037,Jonathan Frakes
622,Star Trek: Generations,"Action,Adventure,Mystery",118,66,61498,David Carson
623,Star Trek VI: The Undiscovered Country,"Action,Adventure,Sci-Fi",113,72,56435,Nicholas Meyer
624,Star Trek IV: The Voyage Home,"Adventure,Comedy,Sci-Fi",119,73,62777,Leonard Nimoy
625,Star Trek: Enterprise,"Action,Adventure,Drama",60,75,30821,"Rick Berman,Brannon Braga"
626,Star Trek III: The Search for Spock,"Action,Adventure,Sci-Fi",105,66,59771,Leonard Nimoy
627,Star Trek: Voyager,"Action,Adventure,Sci-Fi",44,77,39755,"Rick Berman,Michael Piller,Jeri Taylor"
628,Star Trek: The Motion Picture,"Adventure,Mystery,Sci-Fi",132,64,64572,Robert Wise
629,Star Trek: The Next Generation,"Action,Adventure,Mystery",44,86,66448,Gene Roddenberry
630,Star Trek: Deep Space Nine,"Action,Adventure,Drama",45,79,34435,"Rick Berman,Michael Piller"
631,"Mirror, Mirror","Action,Adventure,Mystery",50,92,1876,Marc Daniels
632,Balance of Terror,"Action,Adventure,Mystery",50,90,2024,Vincent McEveety
633,The City on the Edge of Forever,"Action,Adventure,Mystery",50,93,2462,Joseph Pevney
634,You Tell Me,"Comedy,Romance",22,77,81,Michael McDonald
635,The Great Outdoors,Comedy,91,66,29126,Howard Deutch
636,The Grisbys Go Broke,Drama,0,,,
637,Orientation,"Comedy,Short",23,68,9,Ivan Reitman
638,Where Are They Now?: A Delta Alumni Update,"Comedy,Short",23,65,152,
639,The Solitary Man,Drama,96,64,29,John Llewellyn Moxey
640,The Secret Life of Nikola Tesla,"Biography,Drama",115,75,875,Krsto Papic
641,Absolutely Fabulous: The Movie,"Comedy,Crime",91,59,3538,Mandie Fletcher
642,Keegan-Michael Key/Kathryn Hahn/Jenny Lewis & NAF,"Comedy,Television",62,83,9,Jim Hoskinson
643,B.A.D. Cats,"Drama,Crime",60,54,29,
644,Animal House,Comedy,109,76,91123,John Landis
645,Brothers and Sisters,Comedy,30,49,8,
646,"Charlie Rose, Gayle King & Norah O'Donnell/DeRay McKesson/Bonnie McFarlane","Comedy,Television",62,62,5,Jim Hoskinson
647,Far Harbor,Drama,99,50,290,John Huddles
648,Mulholland Falls,"Crime,Drama,Mystery",107,62,13014,Lee Tamahori
649,Only the Lonely,"Comedy,Romance",104,63,7986,Chris Columbus
650,Inventing the Abbotts,"Drama,Romance",110,64,9619,Pat O'Connor
651,toile,"Fantasy,Romance,Mystery",101,54,273,Peter Del Monte
652,Seven Minutes in Heaven,"Comedy,Drama,Romance",88,62,1036,Linda Feferman
653,The Hot Spot,"Crime,Drama,Romance",130,64,8123,Dennis Hopper
654,Of Love and Shadows,Drama,103,52,1515,Betty Kaplan
655,Some Girls,"Comedy,Drama,Romance",94,60,2210,Michael Hoffman
656,Vampires,"Action,Horror,Mystery",108,61,43210,John Carpenter
657,Pretty in Pink,"Comedy,Drama,Romance",96,67,56012,Howard Deutch
658,At Ease,Comedy,30,65,13,John Hughes
659,Weird Science,"Comedy,Romance,Sci-Fi",94,66,60916,John Hughes
660,Sixteen Candles,"Comedy,Romance",93,72,75586,John Hughes
661,"Planes, Trains & Automobiles",Comedy,93,76,91238,John Hughes
