label,_id,ltable_Id,rtable_Id,ltable_Title,ltable_Category,ltable_Duration,ltable_Rating,ltable_Rating_Count,ltable_Director,rtable_Title,rtable_Category,rtable_Duration,rtable_Rating,rtable_Rating_Count,rtable_Director
-1,11326,17345,1110,G.I. Joe: Renegades,"Animation,Action,Adventure",0,72.0,721.0,,G.I. Joe: Retaliation,"Action,Adventure,Science Fiction,Fantasy",90.0,64.0,198901,"Jon M. Chu,"
-1,6863,9106,17412,The Forger,Drama,94,54.0,4020.0,Lawrence Roeck,The Forger,Drama,92.0,60.0,895,"Lawrence Roeck,"
-1,2472,2725,3567,The Last Stand,"Action,Crime,Mystery",107,64.0,115269.0,Jee-woon Kim,The Last Stand,"Action,Adventure,Mystery",107.0,68.0,40147,"Jee-woon Kim,"
-1,441,405,5301,Goodfellas,"Biography,Crime,Drama",146,87.0,741111.0,Martin Scorsese,GoodFellas,Drama,146.0,86.0,426334,"Martin Scorsese,"
-1,6129,7871,12819,Body,"Drama,Mystery",75,53.0,763.0,"Dan Berk,Robert Olsen",Body,"Drama,Horror,Mystery",75.0,56.0,127,"Robert Ohlsen,Dan Berk,"
-1,8457,11828,11188,Tiger Warsaw,Drama,93,47.0,563.0,Amin Q. Chaudhri,Tiger Eyes,Drama,92.0,66.0,708,"Lawrence Blume,"
-1,10966,16734,14116,Down Under,Comedy,90,74.0,128.0,Abe Forsythe,Going Under,Comedy,81.0,24.0,53,"Mark W. Travis,"
-1,11632,17680,10753,The Lost Wife,"Drama,Romance",0,,,,The Lost Boy,"Drama,Mystery",88.0,60.0,22,"Tara Miele,"
-1,1893,2127,60,Storks/The Magnificent Seven,"Comedy,Television",50,,,,The Magnificent Seven,"Action,Adventure,Drama,Western",132.0,76.0,39207,"Antoine Fuqua,"
-1,7828,10566,17472,The American West,"History,Western",0,72.0,446.0,,An American Tail,"Action,Adventure,Animation,Kids,Family",80.0,66.0,256979,"Don Bluth,"
-1,4907,6410,1763,After Earth,News,30,,,,After Darkness,"Drama,Horror",104.0,,13,"Dominique Othenin-Girard,"
-1,7604,10129,11678,The Adjustment Bureau,"Romance,Sci-Fi,Mystery",106,71.0,202299.0,George Nolfi,The Adjustment Bureau,"Science Fiction,Fantasy,Romance",99.0,70.0,104099,"George Nolfi,"
-1,7597,10117,281,Total Recall,"Action,Adventure,Mystery",118,63.0,204508.0,Len Wiseman,Total Recall,"Action,Adventure,Science Fiction,Fantasy",121.0,64.0,116368,"Len Wiseman,"
-1,2876,3213,16744,The Best Man,Comedy,21,80.0,26.0,Tristram Shapeero,The Best Man Wedding,"Comedy,Romance",,84.0,348,"Malcolm D. Lee,"
-1,10254,14986,10036,Driving Miss Daisy,Drama,99,74.0,73404.0,Bruce Beresford,Driving Miss Daisy,"Comedy,Drama",99.0,70.0,53317,"Bruce Beresford,"
-1,2305,2589,11873,Clerks,Comedy,92,78.0,183450.0,Kevin Smith,Clerks II,"Comedy,Drama",97.0,74.0,285541,"Kevin Smith,"
-1,455,417,6226,The Running Man,"Action,Crime,Sci-Fi",101,66.0,114000.0,Paul Michael Glaser,The Right Hand Man,Drama,101.0,,27,"Di Drew,"
-1,6599,8619,12639,Raze,"Action,Horror",92,52.0,4605.0,Josh C. Waller,Raze,"Action,Adventure,Horror",87.0,54.0,936,"Josh C. Waller,"
-1,9982,14441,7918,A Firestar Is Born,"Animation,Action,Family",25,76.0,29.0,"Don Jurwich,Bob Richardson",A Star Is Born,Drama,,,49,"Bradley Cooper,"
-1,2523,2742,19024,End of Watch,"Crime,Drama,Mystery",109,77.0,183861.0,David Ayer,Dog Watch,Drama,,,84,"John Langley,"
-1,7396,9808,9733,The Lost World,"Action,Sci-Fi,Adventure",60,73.0,2488.0,,Ghost World,"Comedy,Drama",111.0,74.0,72953,"Terry Zwigoff,"
-1,10753,16292,15446,City Hall,"Drama,Mystery",111,62.0,16897.0,Harold Becker,City Hall,"Drama,Mystery",112.0,60.0,11405,"Harold Becker,"
-1,11477,17485,6005,American Greed,Documentary,0,82.0,194.0,,American Ultra,"Action,Adventure,Comedy",99.0,62.0,19343,"Nima Nourizadeh,"
-1,13395,21465,14789,Black Legion,"Crime,Drama,Film-Noir",83,70.0,1921.0,"Archie Mayo,Michael Curtiz",Black Magic,Documentary,,70.0,115,"Dan Klores,"
-1,12668,19812,1617,Mississippi Grind,Drama,108,63.0,10842.0,"Anna Boden,Ryan Fleck",Mississippi Grind,Drama,108.0,66.0,8015,"Ryan Fleck,Anna Boden,"
-1,2933,3308,1494,I'm Famous,Comedy,30,90.0,93.0,Andrew Gaynord,Famous,"Drama,Mystery",,,17,"David Foote,"
-1,5549,7153,17183,Fletch Lives,"Comedy,Mystery,Crime",95,60.0,15509.0,Michael Ritchie,Fletch Won,"Comedy,Mystery",,,90,
-1,8301,11510,6160,Son of a Gun,"Action,Crime,Drama",108,65.0,19312.0,Julius Avery,Son of a Gun,Drama,108.0,74.0,6227,"Julius Avery,"
-1,10961,16728,11187,Blood in the Water,"Crime,Mystery",91,42.0,152.0,"Ben Cummings,Orson Cummings",Blood in the Water,"Action,Adventure,Mystery,Romance",91.0,86.0,96,"Ben Cummings,Orson Cummings,"
-1,7689,10268,1312,Damsels in Distress,News,30,,,,Damsels in Distress,Comedy,99.0,58.0,13315,"Whit Stillman,"
-1,2535,2747,12471,Safe House 2,Mystery,0,,,,Road House 2,"Action,Adventure",86.0,58.0,9751,"Scott Ziehl,"
-1,706,670,17100,God of War,,0,81.0,10.0,Spencer Gilbert,Lord of War,"Action,Adventure,Drama,Mystery",122.0,72.0,389442,"Andrew Niccol,"
-1,8024,10925,1378,Slacker Uprising,Documentary,102,53.0,2273.0,Michael Moore,Valley Uprising,Documentary,99.0,86.0,141,"Peter Mortimer,Josh Lowell,Nick Rosen,Nick Rosen,"
-1,9673,13780,19058,Out of the Blue,"Crime,Drama",103,73.0,2803.0,Robert Sarkies,End of the Line,"Comedy,Drama",103.0,60.0,274,"Jay Russell,"
-1,6379,8195,5078,God's Pocket,"Crime,Drama",88,61.0,7979.0,John Slattery,God's Pocket,Drama,88.0,58.0,2347,"John Slattery,"
-1,2727,2979,12662,Wyrd Sisters,"Animation,Comedy,Fantasy",140,72.0,703.0,,Perfect Sisters,"Drama,Horror,Mystery",101.0,60.0,831,"Stanley M. Brooks,"
-1,7694,10284,5528,The Wedding Sitter,Comedy,21,75.0,45.0,Anthony Joseph Rich,The Sitter,Comedy,81.0,60.0,40619,"David Gordon Green,"
-1,11500,17485,15068,American Greed,Documentary,0,82.0,194.0,,An American Crime,Drama,98.0,74.0,11381,"Tommy O'Haver,"
-1,4490,5885,7178,Small Soldiers,"Action,Adventure,Comedy",110,61.0,78084.0,Joe Dante,Small Soldiers,"Action,Adventure,Comedy,Kids,Family,Science Fiction,Fantasy",109.0,56.0,123157,"Joe Dante,"
-1,3468,4223,4482,(Dis)Honesty: The Truth About Lies,"Documentary,Drama,News",90,75.0,853.0,Yael Melamede,(Dis)Honesty: The Truth About Lies,"Documentary,Drama",90.0,78.0,260,"Yael Melamede,"
-1,8104,11159,15245,Sharpe's Honour,"Action,Adventure,History",101,78.0,1663.0,Tom Clegg,Sharpe's Peril,"Action,Adventure,Drama,Television",140.0,70.0,136,"Tom Clegg,"
-1,8517,11911,17279,Kuffs,"Action,Comedy,Crime",102,58.0,8016.0,Bruce A. Evans,Kuffs,"Action,Adventure,Comedy",102.0,58.0,10309,"Bruce A. Evans,"
-1,5790,7463,5652,For Love of Country,"Action,Adventure,Drama",60,85.0,13.0,,For Love of Liberty,Documentary,,68.0,245,"Frank Martin,"
-1,10708,16206,14764,Comedy Central Roast of Denis Leary,Comedy,99,67.0,828.0,John Fortenberry,Comedy Central Roast of Jeff Foxworthy,"Comedy,Television",,72.0,684,
-1,9220,12972,4119,The Young Pope,Drama,50,68.0,133.0,,Too Young to Die,"Drama,Mystery",96.0,64.0,5119,"Robert Markowitz,"
-1,12599,19659,9443,Ghost Town,"Comedy,Drama,Fantasy",102,67.0,61175.0,David Koepp,Ghost Town,"Comedy,Documentary,Science Fiction,Fantasy,Special Interest",102.0,66.0,432723,"David Koepp,"
-1,9116,12877,940,Teenage Mutant Ninja Turtles: The Turtles Awesome Easter,Animation,66,75.0,40.0,,Teenage Mutant Ninja Turtles: Out of the Shadows,"Action,Adventure,Comedy,Science Fiction,Fantasy",97.0,64.0,52618,"Dave Green,"
-1,6219,7959,14826,The Mole Man,"Animation,Sci-Fi",23,70.0,13.0,,The Meteor Man,"Action,Adventure,Comedy,Science Fiction,Fantasy",100.0,50.0,6375,"Robert Townsend,"
-1,2445,2705,16685,American Blood,"Crime,Drama",0,,,,Thicker Than Blood,Drama,95.0,66.0,18,"Richard Pearce,"
-1,10512,15726,1990,My Little Pony Tales,"Animation,Family,Fantasy",30,63.0,467.0,,My Little Princess,Drama,105.0,62.0,196,"Eva Ionesco,"
-1,5186,6722,7125,Seven Samurai,"Action,Adventure,Drama",207,87.0,232946.0,Akira Kurosawa,Blazing Samurai,Comedy,,,30,"Chris Bailey,Mark Koetsier,"
-1,12101,18684,1297,Post Mortem,Drama,98,66.0,1488.0,Pablo Larran,Post Mortem,"Art House,International,Cult Movies,Drama,Mystery",98.0,68.0,3822,"Pablo Larran,"
-1,5199,6742,2369,Baby Boom,Comedy,30,,,,Baby Boom,"Comedy,Drama",103.0,60.0,28357,"Charles Shyer,"
-1,2128,2401,13327,Orgy of the Dead,"Fantasy,Horror",92,27.0,2014.0,Stephen C. Apostolof,Brothers of the Head,"Comedy,Drama,Musical,Performing Arts",92.0,60.0,19373,"Keith Fulton,Louis Pepe,"
-1,904,964,4636,Saturday Night Live: The Best of Will Ferrell - Volume 2,"Documentary,Comedy",82,75.0,997.0,Beth McCarthy-Miller,Saturday Night Live: The Best of Amy Poehler,"Comedy,Television",105.0,82.0,135,
-1,7498,9951,14149,The Tourist,Drama,0,,,,The Tourist,"Action,Adventure,Mystery,Romance",103.0,60.0,94544,"Florian Henckel von Donnersmarck,"
-1,11038,16875,8233,Saving Face,"Comedy,Drama,Romance",91,76.0,7854.0,Alice Wu,Saving Grace,"Drama,Television",,72.0,2723,"Artie Mandleberg,"
-1,5480,7056,17681,Top of the Pops,Musical,30,70.0,395.0,,Land of the Pharaohs,"Action,Adventure,Classics,Drama",102.0,66.0,430,"Howard Hawks,"
-1,8648,12084,13743,White Palace,"Drama,Romance",103,65.0,5855.0,Luis Mandoki,White Male Heart,Mystery,,,95,"Peter Mackie Burns,"
-1,793,767,3125,Lost in Space,"Action,Adventure,Family",130,51.0,58835.0,Stephen Hopkins,Lost in Space,"Action,Adventure,Science Fiction,Fantasy",130.0,50.0,173643,"Stephen Hopkins,"
-1,6227,7977,16363,Final Days of Planet Earth,"Action,Drama,Horror",173,43.0,963.0,Robert Lieberman,Final Days of Planet Earth,"Action,Adventure,Drama,Science Fiction,Fantasy,Television",170.0,52.0,490,"Robert H. Lieberman,"
-1,9992,14453,11979,Rocket Robin Hood,"Animation,Fantasy,Sci-Fi",22,63.0,133.0,,Robin Hood,"Action,Adventure,Art House,International,Drama,Television,Romance",116.0,60.0,10747,"John Irvin,"
-1,12718,19905,5252,Layla M.,Drama,110,81.0,36.0,Mijke de Jong,Layla M.,"Art House,International,Drama",110.0,,9,"Mijke de Jong,"
-1,12893,20532,5826,Romeo + Juliet,"Drama,Romance",120,68.0,169852.0,Baz Luhrmann,Romeo and Juliet,"Drama,Romance",118.0,64.0,11357,"Carlo Carlei,"
-1,1332,1517,8869,The Delivery Man,Comedy,30,73.0,470.0,,The Wicker Man,"Classics,Drama,Horror,Mystery",88.0,72.0,42604,"Robin Hardy,"
-1,11434,17483,5282,American Restoration,Television,0,67.0,2263.0,,American Virgin,Comedy,105.0,44.0,1193,"Jean-Pierre Marois,"
-1,11820,18090,17211,Wild Blood,"Biography,Drama",148,63.0,728.0,Marco Tullio Giordana,Bad Blood,,122.0,44.0,8,"Adam Silver,"
-1,588,574,12982,Transformers: The Last Knight,"Action,Adventure,Sci-Fi",0,,,Michael Bay,Transformers: The Last Knight,"Action,Adventure",,,1659,"Michael Bay,"
-1,2090,2342,12069,Revenge of the Creature,"Horror,Sci-Fi",82,55.0,3853.0,Jack Arnold,Rage of the Yeti,Horror,,34.0,29,"David Hewlett,"
-1,544,527,474,Zoolander 2,Comedy,102,48.0,39406.0,Ben Stiller,Zoolander,"Comedy,Special Interest",105.0,66.0,944138,"Ben Stiller,"
-1,160,166,10610,Crime Fighters,Documentary,42,,,,King of Fighters,"Action,Adventure",100.0,38.0,1520,"Gordon Chan,"
-1,7131,9418,6413,Adult Beginners,"Comedy,Drama",92,56.0,5792.0,Ross Katz,Adult Beginners,Comedy,90.0,58.0,4215,"Ross Katz,"
-1,3628,4509,8210,Kiss Me Deadly,"Crime,Film-Noir,Mystery",106,77.0,14204.0,Robert Aldrich,Kiss Me Goodbye,"Comedy,Drama,Science Fiction,Fantasy,Romance",101.0,66.0,1566,"Robert Mulligan,"
-1,10801,16396,239,Rafter Romance,"Comedy,Romance",73,67.0,527.0,William A. Seiter,Manhattan Romance,"Comedy,Romance",98.0,70.0,199,"Chris S,"
-1,7824,10566,10111,The American West,"History,Western",0,72.0,446.0,,The American President,"Comedy,Drama,Romance",113.0,66.0,54817,"Rob Reiner,"
-1,9275,13116,25,Man of Steel,News,30,,,,Hands of Stone,"Action,Adventure,Drama",105.0,72.0,4334,"Jonathan Jakubowicz,"
-1,10845,16496,4741,Bowfinger,Comedy,97,64.0,57370.0,Frank Oz,Bowfinger,Comedy,97.0,56.0,73937,"Frank Oz,"
-1,11846,18177,9701,Das Boot,"Adventure,Drama,Mystery",149,84.0,170661.0,Wolfgang Petersen,Das Boot,Drama,145.0,82.0,46741,"Wolfgang Petersen,"
-1,1484,1615,3386,The Texas Chain Saw Massacre,"Horror,Mystery",83,75.0,98337.0,Tobe Hooper,The Texas Chainsaw Massacre,"Classics,Horror",83.0,68.0,201664,"Tobe Hooper,"
-1,1686,1861,152,Brooklyn,"Drama,Romance",117,75.0,81338.0,John Crowley,Brooklyn,Drama,111.0,82.0,44907,"John Crowley,"
-1,1111,1211,4774,Live Forever,"Documentary,Musical",82,71.0,1033.0,John Dower,Summer Forever,,95.0,,3,"Roman White,"
-1,6001,7664,14927,One True Thing,Drama,127,70.0,9403.0,Carl Franklin,The Big Thing,"Art House,International",,,49,"Aleks Horvat,"
-1,13243,21177,18155,Kill Dil,"Action,Crime,Drama",127,44.0,3021.0,Shaad Ali,Kill Game,Horror,102.0,,2,
-1,7471,9933,13861,Silver Surfer,"Action,Fantasy,Sci-Fi",0,,,,Silver Tongues,"Drama,Mystery",87.0,74.0,84,"Simon Arthur,"
-1,7008,9298,6006,Hitman: Agent 47,"Action,Crime,Mystery",96,57.0,65077.0,Aleksander Bach,Hitman: Agent 47,"Action,Adventure",96.0,60.0,39239,"Aleksander Bach,"
-1,5100,6638,7680,Elektra,"Action,Crime,Fantasy",97,48.0,71970.0,Rob Bowman,Elektra,"Action,Adventure,Drama",98.0,52.0,256973,"Rob Bowman,"
-1,2910,3262,13046,Mother,Comedy,28,91.0,417.0,Dale Stern,Mother,Drama,,,48,"Darren Aronofsky,"
-1,12279,19079,8605,Bang the Drum Slowly,"Drama,Sport",96,70.0,4565.0,John D. Hancock,Bang The Drum Slowly,"Classics,Comedy,Drama,Sports,Fitness",96.0,68.0,3762,"John D. Hancock,John Hancock,"
-1,2074,2317,6716,The Open Door,"Comedy,Drama",82,79.0,68.0,Marina Seresesky,The Boys Next Door,"Comedy,Drama",104.0,76.0,942,"John Erman,"
-1,12512,19466,7701,Silver Ghost,Drama,0,,,,The Ghost,"Action,Adventure,Mystery",90.0,52.0,96,"Douglas Jackson,"
-1,10325,15242,14788,The Last Newhart,Comedy,30,96.0,249.0,Dick Martin,The Last Dragon,"Action,Adventure",,88.0,337,
-1,6548,8543,4050,The Exorcism of Emily Rose,"Drama,Horror,Mystery",119,67.0,97821.0,Scott Derrickson,The Exorcism of Emily Rose,"Drama,Horror,Mystery",114.0,64.0,376188,"Scott Derrickson,"
-1,8902,12495,6619,My Girl,"Comedy,Drama,Romance",60,81.0,898.0,,Party Girl,"Art House,International,Comedy,Romance",98.0,70.0,6105,"Daisy von Scherler Mayer,"
-1,11436,17483,6569,American Restoration,Television,0,67.0,2263.0,,American Fusion,"Comedy,Drama,Romance,Sports,Fitness",100.0,70.0,1003,"Frank Lin,"
-1,8853,12424,10441,Seeking Justice,"Action,Drama,Mystery",105,62.0,39247.0,Roger Donaldson,Seeking Justice,"Action,Adventure,Drama,Mystery",105.0,60.0,7757,"Roger Donaldson,"
-1,3154,3710,12455,Pride and Prejudice,"Drama,Romance",327,90.0,54136.0,,Extreme Prejudice,"Action,Adventure,Drama",104.0,64.0,2836,"Walter Hill,"
-1,12216,18966,2934,For the Love of Spock,"Documentary,Biography",111,78.0,473.0,Adam Nimoy,For the Love of Spock,Documentary,111.0,84.0,526,"Adam Nimoy,"
-1,3956,5094,17956,Dirty 30,Comedy,86,56.0,1002.0,Andrew Bush,Dirty Lies,,94.0,,1,"Jamie Marshall,"
-1,11786,18039,18670,Still Life,Drama,111,73.0,4429.0,Zhangke Jia,Family Life,Drama,105.0,78.0,322,"Ken Loach,"
-1,2559,2754,11292,Untitled Martin Lawrence Project,Comedy,0,78.0,71.0,Fred Savage,Untitled Secret Service Project ,"Drama,Television",,,64,"Rupert Wainwright,"
-1,6261,8023,15045,Double Dare,"Comedy,Family,Television",30,76.0,630.0,,Double Tap,"Action,Adventure,Drama,Mystery",90.0,,65,"Greg Yaitanes,"
-1,3574,4417,3287,After Life,"Drama,Fantasy",118,78.0,7202.0,Hirokazu Koreeda,After Love,Romance,107.0,,2,
-1,8447,11786,405,18 Years Later,"Comedy,Drama",100,67.0,239.0,Edoardo Leo,28 Weeks Later...,"Horror,Mystery,Science Fiction,Fantasy",100.0,68.0,637937,"Juan Carlos Fresnadillo,"
-1,9801,13960,13415,Golden Girls,Comedy,25,29.0,53.0,,Some Girls,"Comedy,Drama",104.0,60.0,873,"Michael Hoffman,"
-1,11241,17166,18519,47 Meters Down,"Horror,Mystery",87,59.0,1954.0,Johannes Roberts,47 Meters Down,Drama,87.0,68.0,35,"Johannes Roberts,"
-1,13406,21503,5450,Hollywood,"Documentary,History",60,92.0,533.0,,Hollywood Hearts,Drama,120.0,,0,"Tangie B. Moore,"
-1,10869,16534,4636,Saturday Night Live: The Best of Chris Kattan,Comedy,76,68.0,165.0,Beth McCarthy-Miller,Saturday Night Live: The Best of Amy Poehler,"Comedy,Television",105.0,82.0,135,
-1,6322,8128,18201,Dimension Twist,"Animation,Action,Adventure",21,81.0,38.0,,Dimension,"Art House,International,Drama,Faith,Spirituality",111.0,,56,"Matthew Scott Harris,"
-1,12914,20575,7681,The Last Emperor,"Biography,Drama,History",163,78.0,71240.0,Bernardo Bertolucci,The Last Emperor,"Classics,Drama",225.0,74.0,39503,"Bernardo Bertolucci,"
-1,3124,3611,1085,Rio 2,"Animation,Adventure,Comedy",101,64.0,59603.0,Carlos Saldanha,Rio,"Action,Adventure,Animation,Comedy,Kids,Family",99.0,74.0,89752,"Carlos Saldanha,"
-1,1112,1211,7182,Live Forever,"Documentary,Musical",82,71.0,1033.0,John Dower,Batman Forever,"Action,Adventure,Science Fiction,Fantasy",82.0,58.0,607764,"Joel Schumacher,"
-1,8768,12252,14788,The Last Hard Men,Western,98,62.0,1353.0,Andrew V. McLaglen,The Last Dragon,"Action,Adventure",,88.0,337,
-1,11951,18423,8502,Night and the City,"Crime,Film-Noir,Mystery",96,80.0,8404.0,Jules Dassin,Night of the Warrior,"Action,Adventure",96.0,56.0,80,"Rafal Zielinski,"
-1,12277,19075,4456,Dressed to Kill,Mystery,105,71.0,24483.0,Brian De Palma,Dressed to Kill,"Drama,Horror,Mystery",105.0,70.0,10302,"Brian DePalma,"
-1,2538,2749,1331,Black Box,Mystery,0,,,,Black Swan,"Drama,Mystery",108.0,80.0,176096,"Darren Aronofsky,"
-1,9931,14253,14788,The Curse of the Dragon,"Documentary,Action,Biography",90,70.0,636.0,"Tom Kuhn,Fred Weintraub",The Last Dragon,"Action,Adventure",,88.0,337,
-1,9693,13805,14997,The Mambo Kings,"Drama,Musical",104,64.0,4264.0,Arne Glimcher,The Mambo Kings,"Art House,International,Drama,Musical,Performing Arts",85.0,66.0,6103,"Arne Glimcher,Arnold Glimcher,"
-1,8816,12329,1515,Welcome to Emoji City,"Adventure,Comedy",0,,,,Welcome to Paradise,"Drama,Kids,Family",105.0,72.0,346,"Brent Huff,"
-1,2133,2408,2779,White Zombie,Horror,69,64.0,6868.0,Victor Halperin,White on White,,,,10,"Roger Spottiswoode,"
-1,1170,1311,19047,Money Monster,"Crime,Drama,Mystery",98,66.0,47386.0,Jodie Foster,Monster Hunter,Drama,90.0,,9,
-1,10761,16308,5262,The Natural World,Documentary,0,87.0,276.0,,The Free World,Drama,100.0,54.0,80,"Jason Lew,"
-1,6488,8438,17221,Concrete Night,Drama,96,65.0,688.0,Pirjo Honkasalo,One Night,Drama,97.0,,83,"Michael Knowles,"
-1,1453,1589,13298,Frank and Cindy,Comedy,102,61.0,302.0,G.J. Echternkamp,Frank and Cindy,Comedy,102.0,64.0,43,"G.J. Echternkamp,"
-1,3428,4190,2599,All You Need Is Me,Comedy,0,,,,All You Need Is Love,Documentary,90.0,,55,"Stuart Cameron (III) ,Stuart Cameron,"
-1,192,173,7927,The Last Battle,"Animation,Action,Adventure",30,,,,The Last Cowboy,"Documentary,Drama,Special Interest,Television",87.0,70.0,1184,"Joyce Chopra,"
-1,7440,9890,10060,Teenage Mutant Ninja Turtles: Out of the Shadows,,17,,,Mathew Buck,Teenage Mutant Ninja Turtles II - The Secret of the Ooze,"Action,Adventure,Comedy,Kids,Family",88.0,62.0,191625,"Michael Pressman,"
-1,2930,3298,10587,Be Somebody,"Comedy,Drama",88,63.0,829.0,Joshua Caldwell,Be Somebody,Drama,88.0,64.0,144,"Joshua Caldwell,"
-1,2798,3055,4613,Pitch Perfect,Comedy,0,69.0,34.0,,Pitch Perfect,"Comedy,Musical,Performing Arts",112.0,82.0,125783,"Jason Moore,"
-1,6012,7670,9260,The End of the Tour,"Biography,Drama",106,73.0,18309.0,James Ponsoldt,The End Of The Tour,Drama,105.0,78.0,14044,"James Ponsoldt,"
-1,6296,8062,7768,The Truman Show,"Comedy,Drama,Sci-Fi",103,81.0,680829.0,Peter Weir,The Truman Show,"Comedy,Drama",103.0,70.0,581311,"Peter Weir,"
-1,10352,15304,16601,A House in the Country,"Comedy,Family",30,90.0,6.0,Charles Barton,House in the South,"Action,Adventure,Drama",95.0,,0,
-1,3404,4142,13047,The Moaning of Life,"Adventure,Comedy,Television",0,82.0,3584.0,,The Face of Love,"Comedy,Drama,Romance",92.0,58.0,1864,"Arie Posin,"
-1,4061,5183,4636,Saturday Night Live: The Best of Phil Hartman,"Documentary,Comedy",0,78.0,773.0,"Beth McCarthy-Miller,Paul Miller",Saturday Night Live: The Best of Amy Poehler,"Comedy,Television",105.0,82.0,135,
-1,5471,7056,9653,Top of the Pops,Musical,30,70.0,395.0,,War of the Worlds,"Action,Adventure,Science Fiction,Fantasy",117.0,58.0,32518096,"Steven Spielberg,"
-1,4900,6406,1110,G.I. Joe: Retaliation,"Action,Adventure,Sci-Fi",110,58.0,147855.0,Jon M. Chu,G.I. Joe: Retaliation,"Action,Adventure,Science Fiction,Fantasy",90.0,64.0,198901,"Jon M. Chu,"
-1,9651,13752,11580,Little Man Tate,Drama,99,66.0,11549.0,Jodie Foster,Little Man Tate,"Drama,Kids,Family",99.0,64.0,14867,"Jodie Foster,"
-1,4244,5370,4404,The Road Runner Show,"Animation,Family,Comedy",30,81.0,3506.0,,The War Show,Documentary,100.0,,1,"Andreas Dalsgaard,Obaidah Zytoon,"
-1,975,1035,18392,The Age of Steel,"Adventure,Drama,Family",45,80.0,3181.0,Graeme Harper,The Wine Of Summer,Drama,,,6,"Maria Matteoli,"
-1,7939,10768,18155,Kill Game,Horror,102,38.0,326.0,Robert Mearns,Kill Game,Horror,102.0,,2,
-1,6827,9006,7916,American Buffalo,Drama,88,57.0,2999.0,Michael Corrente,American Blood,Mystery,,,191,
-1,5825,7496,2796,The Boondock Saints,"Action,Crime,Mystery",108,79.0,199330.0,Troy Duffy,The Boondock Saints,"Action,Adventure,Comedy,Drama,Mystery",110.0,84.0,334708,"Troy Duffy,"
-1,5598,7235,5249,Game of Silence,Drama,60,70.0,1814.0,David Hudgins,Anatomy of Violence,"Art House,International,Drama",,,4,"Deepa Mehta,"
-1,80,89,111,Middle School: The Worst Years of My Life/The Girl on the Train,"Comedy,Television",47,,,,Middle School: The Worst Years of My Life,Comedy,92.0,72.0,3903,"Steve Carr,"
-1,5334,6859,7982,Grumpier Old Men,"Comedy,Romance",101,66.0,19487.0,Howard Deutch,Grumpier Old Men,Comedy,101.0,62.0,70062,"Howard Deutch,"
-1,11046,16889,18286,Face the Music,Comedy,0,,,,Face the Music,"Comedy,Musical,Performing Arts",85.0,64.0,260,"Jeff Howard,"
-1,4807,6281,13718,Midnight in the Garden of Good and Evil,"Crime,Drama,Mystery",155,66.0,32099.0,Clint Eastwood,Midnight in the Garden of Good and Evil,"Comedy,Drama",155.0,66.0,37014,"Clint Eastwood,"
-1,8216,11337,6541,The Last Sunset,"Drama,Romance,Western",112,68.0,1817.0,Robert Aldrich,The Last Race,Drama,,,20,"Stephen Shin,"
-1,12717,19899,10229,The Wedding Ring,Drama,96,70.0,6.0,Rahmatou Keta,The Wedding Singer,"Comedy,Drama,Romance",96.0,70.0,745778,"Frank Coraci,"
-1,11446,17483,12122,American Restoration,Television,0,67.0,2263.0,,American Teacher,"Documentary,Special Interest",80.0,74.0,300,"Vanessa Roth,Brian McGinn,"
-1,9640,13731,6248,The Locusts,Drama,124,62.0,1465.0,John Patrick Kelley,The Locusts,Drama,123.0,60.0,1061,"John Patrick Kelley,"
-1,787,738,4060,Dead Weight,"Drama,Horror,Sci-Fi",42,79.0,5858.0,Jeremy Podeswa,Dead of Night,Horror,,,5,"David R. Ellis,"
-1,6660,8733,12631,Children of Dune,"Adventure,Drama,Fantasy",266,77.0,9970.0,,Children of the Light,Documentary,92.0,,3,"Dawn Gifford Engle,"
-1,11699,17802,15462,Dragon Ball,"Animation,Action,Adventure",24,86.0,35799.0,,The Dragon Pearl,"Action,Adventure,Kids,Family,Mystery,Science Fiction,Fantasy",111.0,60.0,107,"Mario Andreacchio,"
-1,4649,6129,17149,My Lucky Night,"Comedy,Drama",24,83.0,514.0,John Inwood,Mr. Saturday Night,"Comedy,Drama",118.0,54.0,5234,"Billy Crystal,"
-1,7524,9980,5140,Swamp Thing,Sci-Fi,30,67.0,375.0,,A Family Thing,Drama,109.0,68.0,2579,"David Mark Pearce,Richard Pearce,"
-1,2792,3050,9726,For Your Eyes Only,"Action,Adventure,Mystery",127,68.0,72870.0,John Glen,For Your Eyes Only,"Action,Adventure,Mystery",127.0,66.0,58635,"John Glen,"
-1,13511,21695,1981,Edge of Darkness,"Crime,Drama,Mystery",307,86.0,2860.0,,Abuse of Weakness,Drama,104.0,66.0,398,"Catherine Breillat,"
-1,1892,2126,17189,Due Date,News,30,,,,Due East,Drama,104.0,,53,"Helen Shaver,"
-1,6849,9048,16915,Mother of Tears,Horror,102,51.0,7280.0,Dario Argento,Father of Lies,"Drama,Faith,Spirituality",102.0,70.0,154,
-1,7038,9308,18856,American Gladiators,"Action,Television,Sport",60,66.0,1516.0,,American Masters,"Documentary,Musical,Performing Arts",60.0,,89,"Laurie Coyle,Rick Tejada-Flores,"
